Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-041,90,19,0,0,6,13,6,19,1,0,0.0,0,0.0,12,82,53,3,0,2,0,1,16,8
Jack Grealish,10,eng ENG,LW,28-356,71,46,2,6,7,33,8,46,2,1,50.0,1,50.0,29,266,206,10,1,4,0,0,35,15
Matheus Nunes,27,pt POR,LW,26-004,19,17,0,3,6,8,3,17,1,1,100.0,0,0.0,10,84,58,2,0,2,0,0,14,5
Jeremy Doku,11,be BEL,RW,22-096,67,44,0,1,16,27,9,44,7,4,57.1,1,14.3,33,278,164,9,2,6,2,2,43,14
İlkay Gündoğan,19,de GER,"CM,AM",33-312,23,27,0,4,15,8,0,27,1,1,100.0,0,0.0,14,116,75,3,0,0,0,0,25,2
Kevin De Bruyne,17,be BEL,CM,33-064,87,105,1,10,28,68,8,105,3,2,66.7,1,33.3,50,205,104,2,4,1,0,1,76,14
Nathan Aké,6,nl NED,LB,29-195,3,9,1,3,1,5,0,9,0,0,,0,,4,28,7,0,0,0,0,1,5,0
Bernardo Silva,20,pt POR,"CM,RW",30-021,90,87,1,10,27,50,12,87,1,1,100.0,0,0.0,42,268,150,1,1,1,1,2,69,11
Mateo Kovačić,8,hr CRO,DM,30-117,90,106,6,17,63,27,0,106,2,1,50.0,0,0.0,58,336,212,2,7,0,1,0,88,1
Rico Lewis,82,eng ENG,DM,19-284,90,69,6,10,38,21,3,69,0,0,,0,,37,202,131,4,2,0,0,0,53,5
Joško Gvardiol,24,hr CRO,LB,22-221,87,75,5,21,33,22,5,75,1,1,100.0,0,0.0,37,194,87,0,1,0,1,1,54,2
Kyle Walker,2,eng ENG,RB,34-095,3,12,0,9,3,0,0,12,0,0,,0,,3,11,4,0,0,0,1,0,11,0
Rúben Dias,3,pt POR,CB,27-109,90,95,17,39,50,6,3,95,0,0,,0,,54,421,213,2,0,0,1,0,71,0
Manuel Akanji,25,ch SUI,"RB,CB",29-043,90,105,7,21,69,15,0,105,0,0,,0,,59,285,179,1,2,0,0,0,93,0
Ederson,31,br BRA,GK,31-014,90,41,28,41,0,0,0,41,0,0,,0,,19,81,52,0,0,0,0,0,28,0
