Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-041,90,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,
Jack Grealish,10,eng ENG,LW,28-356,71,0,0,0,0,1,0,1,0,1,0,0,0,5,0,1,0.0
Matheus Nunes,27,pt POR,LW,26-004,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Jeremy Doku,11,be BEL,RW,22-096,67,0,0,0,0,2,0,5,0,1,0,0,0,2,0,0,
İlkay Gündoğan,19,de GER,"CM,AM",33-312,23,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0
Kevin De Bruyne,17,be BEL,CM,33-064,87,1,0,0,1,0,0,13,0,0,0,0,0,6,0,1,0.0
Nathan Aké,6,nl NED,LB,29-195,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
Bernardo Silva,20,pt POR,"CM,RW",30-021,90,0,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0.0
Mateo Kovačić,8,hr CRO,DM,30-117,90,0,0,0,0,2,0,0,1,2,0,0,0,6,0,0,
Rico Lewis,82,eng ENG,DM,19-284,90,0,0,0,0,2,0,1,1,3,0,0,0,3,0,1,0.0
Joško Gvardiol,24,hr CRO,LB,22-221,87,0,0,0,0,0,0,1,2,2,0,0,0,5,2,0,100.0
Kyle Walker,2,eng ENG,RB,34-095,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Rúben Dias,3,pt POR,CB,27-109,90,0,0,0,0,0,0,0,1,0,0,0,1,5,2,1,66.7
Manuel Akanji,25,ch SUI,"RB,CB",29-043,90,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,50.0
Ederson,31,br BRA,GK,31-014,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
