Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-041,90,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0
Jack Grealish,10,eng ENG,LW,28-356,71,2,1,2,0,0,0,1,0.0,1,1,0,1,0,2,0,0
Matheus Nunes,27,pt POR,LW,26-004,19,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
Jeremy Doku,11,be BEL,RW,22-096,67,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
İlkay Gündoğan,19,de GER,"CM,AM",33-312,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kevin De Bruyne,17,be BEL,CM,33-064,87,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0
Nathan Aké,6,nl NED,LB,29-195,3,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
Bernardo Silva,20,pt POR,"CM,RW",30-021,90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,1
Mateo Kovačić,8,hr CRO,DM,30-117,90,2,2,1,1,0,0,2,0.0,2,3,0,3,1,3,1,0
Rico Lewis,82,eng ENG,DM,19-284,90,4,3,1,2,1,1,1,100.0,0,0,0,0,1,5,6,0
Joško Gvardiol,24,hr CRO,LB,22-221,87,3,2,2,0,1,2,3,66.7,1,2,0,2,2,5,3,0
Kyle Walker,2,eng ENG,RB,34-095,3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Rúben Dias,3,pt POR,CB,27-109,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0
Manuel Akanji,25,ch SUI,"RB,CB",29-043,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,2,0
Ederson,31,br BRA,GK,31-014,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
