Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Gabriel Jesus,9,br BRA,FW,27-273,89,45,1,4,12,29,10,45,4,4,100.0,0,0.0,30,139,60,2,0,1,3,2,37,13
Oleksandr Zinchenko,17,ua UKR,FW,28-017,1,2,0,0,1,1,0,2,0,0,,0,,1,1,0,0,0,0,0,0,1,0
Gabriel Martinelli,11,br BRA,LW,23-197,90,42,1,7,5,30,11,42,2,1,50.0,0,0.0,23,157,74,3,0,1,2,0,29,10
Ethan Nwaneri,53,eng ENG,RW,17-286,77,39,1,2,12,25,4,39,3,2,66.7,1,33.3,26,251,153,4,1,2,2,0,29,9
Leandro Trossard,19,be BEL,RW,30-028,13,6,0,2,1,3,0,6,1,0,0.0,1,100.0,4,17,2,0,1,0,1,0,5,0
Mikel Merino,23,es ESP,LM,28-193,77,53,2,11,11,31,10,53,1,0,0.0,1,100.0,27,73,30,1,1,1,1,1,31,7
Declan Rice,41,eng ENG,LM,25-353,13,4,1,1,3,0,0,4,0,0,,0,,3,30,25,1,0,0,0,0,3,0
Thomas Partey,5,gh GHA,CM,31-202,90,71,2,13,35,23,2,71,0,0,,0,,36,253,155,3,3,0,0,0,48,1
Martin Ødegaard,8,no NOR,RM,26-015,87,59,0,4,25,30,1,59,0,0,,0,,44,225,122,2,2,0,0,0,49,6
Jorginho,20,it ITA,RM,33-012,3,6,0,3,3,0,0,6,0,0,,0,,1,1,0,0,0,0,1,0,1,0
Riccardo Calafiori,33,it ITA,LB,22-227,77,51,2,17,15,19,3,51,1,0,0.0,1,100.0,25,110,44,0,1,0,0,2,30,6
Myles Lewis-Skelly,49,eng ENG,LB,18-097,13,12,1,4,4,4,0,12,0,0,,0,,5,16,6,0,0,0,0,0,4,0
Gabriel Magalhães,6,br BRA,CB,27-013,90,53,5,20,21,12,0,53,0,0,,0,,35,140,80,0,3,0,0,0,35,1
William Saliba,2,fr FRA,CB,23-283,90,70,6,28,35,8,0,70,1,1,100.0,0,0.0,44,133,61,0,1,0,0,0,48,0
Jurriën Timber,12,nl NED,RB,23-198,90,52,0,7,24,21,2,52,1,0,0.0,1,100.0,34,132,77,0,1,0,0,0,37,5
David Raya,22,es ESP,GK,29-108,90,36,22,35,1,0,0,36,0,0,,0,,22,117,89,0,0,0,0,0,15,0
