Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Christopher Nkunku,18,fr FRA,"FW,LW",27-046,64,25,24,1,0,0,0,0,0,0,0,0,0,24,0,0
Jadon Sancho,19,eng ENG,LW,24-280,26,16,15,1,0,0,0,0,1,0,0,0,0,11,0,0
João Félix,14,pt POR,LW,25-050,54,30,29,1,0,0,0,0,1,0,0,0,0,26,0,2
Nicolas Jackson,15,sn SEN,FW,23-193,36,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Noni Madueke,11,eng ENG,RW,22-295,76,32,30,2,0,0,0,4,1,1,0,0,0,27,0,0
Pedro Neto,7,pt POR,RW,24-296,14,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Cole Palmer,20,eng ENG,AM,22-238,90,68,58,9,3,1,0,6,1,3,2,0,0,54,1,2
Moisés Caicedo,25,ec ECU,DM,23-058,90,109,109,0,0,0,0,0,0,0,0,0,0,98,0,0
Enzo Fernández,8,ar ARG,DM,23-348,90,76,70,5,2,0,1,5,0,3,3,0,0,60,1,0
Marc Cucurella,3,es ESP,LB,26-161,90,65,54,11,0,0,0,1,11,0,0,0,0,59,0,1
Levi Colwill,6,eng ENG,CB,21-308,90,132,129,3,3,0,0,2,0,0,0,0,0,114,0,4
Tosin Adarabioyo,4,eng ENG,CB,27-097,90,94,91,3,1,0,0,0,2,0,0,0,0,90,0,0
Axel Disasi,2,fr FRA,RB,26-294,76,74,70,4,0,0,0,0,4,0,0,0,0,69,0,0
Malo Gusto,27,fr FRA,RB,21-225,14,11,11,0,0,0,0,1,0,0,0,0,0,8,0,1
Filip Jørgensen,12,dk DEN,GK,22-258,90,29,23,6,0,0,0,0,0,0,0,0,0,28,0,0
