Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Christopher Nkunku,18,fr FRA,"FW,LW",27-046,64,32,0,2,16,14,3,32,2,0,0.0,1,50.0,23,92,14,0,0,0,1,2,27,7
Jadon Sancho,19,eng ENG,LW,24-280,26,19,2,3,5,11,3,19,0,0,,0,,13,115,94,3,1,1,1,0,14,4
João Félix,14,pt POR,LW,25-050,54,40,0,1,17,23,4,40,2,1,50.0,1,50.0,31,172,65,2,4,1,1,2,37,8
Nicolas Jackson,15,sn SEN,FW,23-193,36,11,1,1,3,7,2,11,0,0,,0,,8,36,17,1,1,1,1,0,9,5
Noni Madueke,11,eng ENG,RW,22-295,76,52,2,8,8,37,9,52,4,0,0.0,4,100.0,32,266,145,5,1,1,4,0,36,12
Pedro Neto,7,pt POR,RW,24-296,14,6,0,0,2,4,0,6,1,1,100.0,0,0.0,5,36,9,0,0,0,0,0,5,3
Cole Palmer,20,eng ENG,AM,22-238,90,80,0,3,38,40,3,80,2,1,50.0,1,50.0,52,256,132,4,4,2,2,1,59,8
Moisés Caicedo,25,ec ECU,DM,23-058,90,124,1,16,83,26,1,124,1,0,0.0,0,0.0,88,466,252,2,3,1,3,1,90,0
Enzo Fernández,8,ar ARG,DM,23-348,90,84,0,8,39,37,5,84,0,0,,0,,58,306,162,4,5,0,0,2,71,7
Marc Cucurella,3,es ESP,LB,26-161,90,71,1,19,27,26,5,71,0,0,,0,,33,108,51,0,0,0,0,0,40,9
Levi Colwill,6,eng ENG,CB,21-308,90,140,8,48,78,15,1,140,0,0,,0,,95,412,275,1,2,0,2,0,114,3
Tosin Adarabioyo,4,eng ENG,CB,27-097,90,96,9,37,58,1,0,96,0,0,,0,,61,258,149,0,0,0,0,0,81,1
Axel Disasi,2,fr FRA,RB,26-294,76,81,3,10,57,15,0,81,0,0,,0,,57,331,216,3,1,0,0,2,64,1
Malo Gusto,27,fr FRA,RB,21-225,14,11,0,2,6,3,0,11,1,1,100.0,0,0.0,8,58,42,1,1,0,0,0,8,0
Filip Jørgensen,12,dk DEN,GK,22-258,90,33,29,33,0,0,0,33,0,0,,0,,21,116,74,0,0,0,0,0,20,0
