Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Christopher Nkunku,18,fr FRA,"FW,LW",27-046,64,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,25.0
Jadon Sancho,19,eng ENG,LW,24-280,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
João Félix,14,pt POR,LW,25-050,54,0,0,0,1,2,1,0,0,0,0,0,0,2,2,1,66.7
Nicolas Jackson,15,sn SEN,FW,23-193,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0
Noni Madueke,11,eng ENG,RW,22-295,76,0,0,0,0,0,0,4,1,1,0,0,0,4,0,0,
Pedro Neto,7,pt POR,RW,24-296,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Cole Palmer,20,eng ENG,AM,22-238,90,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,
Moisés Caicedo,25,ec ECU,DM,23-058,90,1,0,0,1,2,0,0,1,3,0,0,0,7,3,1,75.0
Enzo Fernández,8,ar ARG,DM,23-348,90,1,0,0,1,0,0,5,0,1,0,0,0,2,1,1,50.0
Marc Cucurella,3,es ESP,LB,26-161,90,0,0,0,0,1,0,1,0,0,0,0,0,7,1,3,25.0
Levi Colwill,6,eng ENG,CB,21-308,90,1,0,0,0,1,0,2,2,0,0,0,0,2,5,0,100.0
Tosin Adarabioyo,4,eng ENG,CB,27-097,90,0,0,0,1,0,0,0,0,0,0,0,0,4,1,4,20.0
Axel Disasi,2,fr FRA,RB,26-294,76,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
Malo Gusto,27,fr FRA,RB,21-225,14,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,100.0
Filip Jørgensen,12,dk DEN,GK,22-258,90,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
