Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jørgen Strand Larsen,9,no NOR,FW,25-066,69,0,0,0,1,1,2,0,0,1,0,0,0,1,2,6,25.0
Rodrigo Gomes,19,pt POR,WB,21-280,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Jean-Ricner Bellegarde,27,fr FRA,AM,26-290,41,0,0,0,0,2,0,1,0,2,0,0,0,2,0,0,
Pablo Sarabia,21,es ESP,AM,32-337,49,0,0,0,1,1,0,3,0,0,0,0,0,2,0,0,
Marshall Munetsi,5,zw ZIM,"AM,CM",28-295,90,0,0,0,1,1,0,0,1,1,0,0,0,3,1,3,25.0
João Gomes,8,br BRA,CM,24-060,82,0,0,0,3,3,0,1,0,3,0,0,0,10,0,0,
Hwang Hee-chan,11,kr KOR,AM,29-077,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
André,7,br BRA,CM,23-271,90,0,0,0,1,1,0,0,2,0,0,0,0,10,0,0,
Rayan Aït-Nouri,3,dz ALG,WB,23-311,69,0,0,0,0,2,0,3,0,2,0,0,0,3,0,0,
Matheus Cunha,10,br BRA,FW,25-321,21,0,0,0,0,1,0,1,0,1,0,0,0,3,0,1,0.0
Nélson Semedo,22,pt POR,WB,31-148,90,0,0,0,1,0,0,0,3,1,0,0,0,6,0,1,0.0
Toti Gomes,24,pt POR,CB,26-087,90,1,0,0,2,1,0,0,2,1,0,0,0,4,2,0,100.0
Emmanuel Agbadou,12,ci CIV,CB,27-300,90,0,0,0,0,1,0,0,1,3,0,0,0,4,2,1,66.7
Matt Doherty,2,ie IRL,CB,33-087,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Santiago Bueno,4,uy URU,CB,26-155,45,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,
José Sá,1,pt POR,GK,32-086,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
