Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Chris Wood,11,nz NZL,FW,32-304,81,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,50.0
Anthony Elanga,21,se SWE,LM,22-162,9,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,100.0
Elliot Anderson,8,eng ENG,LW,21-335,65,0,0,0,2,2,1,0,0,1,0,0,0,4,0,0,
Jota Silva,20,pt POR,"RM,RW",25-066,25,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,0.0
Callum Hudson-Odoi,14,eng ENG,"RW,LW",23-334,81,0,0,0,0,1,0,2,1,0,0,0,0,1,0,3,0.0
Morato,4,br BRA,CB,23-098,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Morgan Gibbs-White,10,eng ENG,AM,24-253,75,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
Nicolás Domínguez,16,ar ARG,"CM,DM,AM",26-100,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0
James Ward-Prowse,18,eng ENG,DM,29-340,77,2,1,1,2,1,0,2,0,1,0,0,0,4,0,0,
Ryan Yates,22,eng ENG,"DM,CM",26-320,90,0,0,0,3,3,1,1,1,0,0,0,0,5,1,2,33.3
Álex Moreno,19,es ESP,LB,31-120,81,0,0,0,1,0,0,2,1,2,0,0,0,5,0,1,0.0
Neco Williams,7,wls WAL,LB,23-176,9,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
Murillo,5,br BRA,CB,22-094,90,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,100.0
Nikola Milenković,31,rs SRB,CB,26-360,90,0,0,0,0,0,0,0,1,1,0,0,0,1,5,2,71.4
Ola Aina,34,ng NGA,RB,27-364,90,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,50.0
Matz Sels,26,be BEL,GK,32-223,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
