Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,32-304,81,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1
Anthony Elanga,21,se SWE,LM,22-162,9,6,5,1,0,0,0,1,0,1,1,0,0,2,0,0
Elliot Anderson,8,eng ENG,LW,21-335,65,33,32,1,1,1,0,0,0,0,0,0,0,28,0,1
Jota Silva,20,pt POR,"RM,RW",25-066,25,5,5,0,0,0,0,1,0,0,0,0,0,3,0,1
Callum Hudson-Odoi,14,eng ENG,"RW,LW",23-334,81,27,27,0,0,0,0,2,0,0,0,0,0,26,0,0
Morato,4,br BRA,CB,23-098,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-253,75,30,30,0,0,2,1,0,0,0,0,0,0,22,0,1
Nicolás Domínguez,16,ar ARG,"CM,DM,AM",26-100,15,5,4,0,0,0,0,0,0,0,0,0,0,4,1,0
James Ward-Prowse,18,eng ENG,DM,29-340,77,42,39,3,2,0,0,2,0,1,0,1,0,35,0,0
Ryan Yates,22,eng ENG,"DM,CM",26-320,90,25,21,4,1,0,0,1,0,1,0,0,0,21,0,1
Álex Moreno,19,es ESP,LB,31-120,81,25,19,5,0,0,0,2,5,0,0,0,0,17,1,1
Neco Williams,7,wls WAL,LB,23-176,9,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Murillo,5,br BRA,CB,22-094,90,30,28,2,1,1,0,0,0,0,0,0,0,21,0,0
Nikola Milenković,31,rs SRB,CB,26-360,90,19,17,1,1,0,0,0,0,0,0,0,0,11,1,0
Ola Aina,34,ng NGA,RB,27-364,90,44,35,9,0,0,0,2,9,0,0,0,0,37,0,3
Matz Sels,26,be BEL,GK,32-223,90,36,18,18,5,0,0,0,0,0,0,0,0,16,0,0
