Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,32-304,81,17,1,4,7,6,2,17,0,0,,0,,9,6,2,0,0,0,5,1,11,0
Anthony Elanga,21,se SWE,LM,22-162,9,10,1,4,1,5,0,10,0,0,,0,,1,1,0,0,0,0,0,0,3,2
Elliot Anderson,8,eng ENG,LW,21-335,65,43,2,13,23,7,2,43,3,1,33.3,1,33.3,27,152,86,0,0,0,1,0,31,3
Jota Silva,20,pt POR,"RM,RW",25-066,25,12,0,4,5,4,1,12,4,1,25.0,2,50.0,6,71,52,2,1,0,0,0,6,0
Callum Hudson-Odoi,14,eng ENG,"RW,LW",23-334,81,32,0,1,10,21,4,32,2,1,50.0,1,50.0,20,116,72,4,1,2,2,0,30,7
Morato,4,br BRA,CB,23-098,9,6,4,5,1,0,0,6,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-253,75,40,2,4,22,15,2,40,3,1,33.3,2,66.7,18,107,78,2,3,0,1,0,28,3
Nicolás Domínguez,16,ar ARG,"CM,DM,AM",26-100,15,7,1,4,2,1,0,7,0,0,,0,,2,2,2,0,0,0,0,0,2,0
James Ward-Prowse,18,eng ENG,DM,29-340,77,45,3,14,22,10,0,45,0,0,,0,,22,106,64,1,2,0,2,1,30,1
Ryan Yates,22,eng ENG,"DM,CM",26-320,90,43,8,17,17,11,2,43,3,2,66.7,0,0.0,17,123,45,1,1,0,1,2,22,0
Álex Moreno,19,es ESP,LB,31-120,81,37,10,19,7,13,0,37,1,1,100.0,0,0.0,15,46,23,0,0,0,0,1,10,3
Neco Williams,7,wls WAL,LB,23-176,9,7,1,3,1,3,1,7,0,0,,0,,2,21,2,0,0,0,0,1,4,0
Murillo,5,br BRA,CB,22-094,90,43,11,23,19,2,0,43,2,1,50.0,1,50.0,18,80,52,2,1,0,1,1,25,0
Nikola Milenković,31,rs SRB,CB,26-360,90,22,3,5,13,5,5,22,0,0,,0,,4,10,0,0,0,0,0,0,9,0
Ola Aina,34,ng NGA,RB,27-364,90,54,4,20,26,10,1,54,1,1,100.0,0,0.0,19,122,90,2,1,1,1,0,25,1
Matz Sels,26,be BEL,GK,32-223,90,41,35,40,1,0,0,41,0,0,,0,,16,110,42,0,0,0,0,0,10,0
