Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-055,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jack Grealish,10,eng ENG,LW,29-004,83,1,0,0,0,1,0,0,,0,2,0,2,0,1,2,0
Bernardo Silva,20,pt POR,LW,30-035,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sávio,26,br BRA,RW,20-157,89,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,1
Matheus Nunes,27,pt POR,RW,26-018,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kevin De Bruyne,17,be BEL,AM,33-078,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0
İlkay Gündoğan,19,de GER,DM,33-326,90,3,1,1,1,1,2,4,50.0,2,0,0,0,0,3,2,0
Mateo Kovačić,8,hr CRO,DM,30-131,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodri,16,es ESP,DM,28-084,45,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
Rico Lewis,82,eng ENG,LB,19-298,45,3,1,2,1,0,1,1,100.0,0,3,1,2,0,3,1,0
Joško Gvardiol,24,hr CRO,LB,22-235,45,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Manuel Akanji,25,ch SUI,CB,29-057,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0
John Stones,5,eng ENG,CB,30-109,83,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Rúben Dias,3,pt POR,CB,27-123,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kyle Walker,2,eng ENG,RB,34-109,90,2,1,1,0,1,2,3,66.7,1,0,0,0,0,2,0,0
Ederson,31,br BRA,GK,31-028,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1
