Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-055,90,22,1,1,8,13,10,22,3,0,0.0,3,100.0,11,36,4,0,0,1,0,3,21,5
Jack Grealish,10,eng ENG,LW,29-004,83,54,2,4,10,41,12,54,1,1,100.0,0,0.0,30,184,108,7,0,4,2,1,40,15
Bernardo Silva,20,pt POR,LW,30-035,7,3,0,0,2,1,0,3,0,0,,0,,1,4,0,0,0,0,0,0,2,0
Sávio,26,br BRA,RW,20-157,89,56,1,2,5,50,15,56,4,1,25.0,1,25.0,38,356,231,10,2,8,3,2,41,12
Matheus Nunes,27,pt POR,RW,26-018,1,1,0,0,1,0,0,1,2,1,50.0,1,50.0,1,1,1,0,0,0,0,0,0,0
Kevin De Bruyne,17,be BEL,AM,33-078,90,74,0,2,16,56,5,74,2,0,0.0,2,100.0,33,148,55,0,2,0,2,4,56,10
İlkay Gündoğan,19,de GER,DM,33-326,90,72,1,11,25,36,4,72,1,0,0.0,1,100.0,34,172,77,1,3,0,4,1,61,6
Mateo Kovačić,8,hr CRO,DM,30-131,45,35,0,8,12,15,0,35,0,0,,0,,21,124,41,1,2,0,1,0,29,0
Rodri,16,es ESP,DM,28-084,45,51,0,7,23,22,0,51,1,0,0.0,0,0.0,24,94,35,0,2,0,0,0,40,1
Rico Lewis,82,eng ENG,LB,19-298,45,22,2,3,7,12,1,22,0,0,,0,,14,77,36,1,2,0,0,0,15,2
Joško Gvardiol,24,hr CRO,LB,22-235,45,39,1,8,11,20,3,39,0,0,,0,,16,134,87,3,2,1,1,1,22,2
Manuel Akanji,25,ch SUI,CB,29-057,90,69,3,27,20,22,0,69,0,0,,0,,41,273,162,1,5,0,0,0,58,0
John Stones,5,eng ENG,CB,30-109,83,50,4,17,24,10,0,50,0,0,,0,,25,216,105,0,2,0,0,0,37,0
Rúben Dias,3,pt POR,CB,27-123,7,2,0,0,2,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,0
Kyle Walker,2,eng ENG,RB,34-109,90,70,1,10,29,31,1,70,0,0,,0,,26,117,63,1,0,0,3,0,43,1
Ederson,31,br BRA,GK,31-028,90,51,31,51,0,0,0,51,0,0,,0,,25,162,106,0,0,0,0,0,29,0
