Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-055,90,11,11,0,0,0,0,0,0,0,0,0,0,6,0,0
Jack Grealish,10,eng ENG,LW,29-004,83,44,43,1,0,0,0,3,0,1,0,0,0,36,0,2
Bernardo Silva,20,pt POR,LW,30-035,7,3,2,1,0,0,0,0,1,0,0,0,0,3,0,0
Sávio,26,br BRA,RW,20-157,89,44,39,5,0,0,0,5,0,5,3,0,0,31,0,2
Matheus Nunes,27,pt POR,RW,26-018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin De Bruyne,17,be BEL,AM,33-078,90,64,54,10,0,1,2,5,3,6,1,0,0,52,0,3
İlkay Gündoğan,19,de GER,DM,33-326,90,59,57,1,0,0,0,0,0,0,0,0,0,55,1,1
Mateo Kovačić,8,hr CRO,DM,30-131,45,34,33,1,1,0,0,0,0,0,0,0,0,33,0,1
Rodri,16,es ESP,DM,28-084,45,48,48,0,0,0,0,0,0,0,0,0,0,45,0,0
Rico Lewis,82,eng ENG,LB,19-298,45,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0
Joško Gvardiol,24,hr CRO,LB,22-235,45,36,28,8,0,0,0,1,8,0,0,0,0,32,0,2
Manuel Akanji,25,ch SUI,CB,29-057,90,64,64,0,0,0,0,0,0,0,0,0,0,63,0,0
John Stones,5,eng ENG,CB,30-109,83,47,47,0,0,0,0,0,0,0,0,0,0,41,0,0
Rúben Dias,3,pt POR,CB,27-123,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Kyle Walker,2,eng ENG,RB,34-109,90,64,55,9,2,0,0,1,7,0,0,0,0,58,0,0
Ederson,31,br BRA,GK,31-028,90,44,40,4,1,0,0,0,0,0,0,0,0,33,0,1
