Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Paul Onuachu,32,ng NGA,FW,30-180,51,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0.0
Lesley Ugochukwu,26,fr FRA,CM,20-243,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Adam Armstrong,9,eng ENG,LM,27-288,76,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
Cameron Archer,19,eng ENG,FW,23-126,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Adam Lallana,10,eng ENG,CM,36-198,36,1,0,0,1,2,0,1,1,1,0,0,0,3,0,0,
Joe Aribo,7,ng NGA,CM,28-126,54,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,
Mateus Fernandes,18,pt POR,"CM,RM,LM",20-137,90,0,0,0,1,1,0,3,0,1,0,0,0,4,0,0,
Tyler Dibling,33,eng ENG,"RM,FW",18-257,90,0,0,0,1,1,0,1,1,1,1,0,0,5,0,1,0.0
Ryan Fraser,24,sct SCO,"RB,LB",30-274,76,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,
Yukinari Sugawara,16,jp JPN,RB,24-149,14,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,
Jack Stephens,5,eng ENG,CB,30-302,90,1,0,0,1,0,0,0,2,1,0,0,0,4,0,0,
Flynn Downes,4,eng ENG,CB,25-309,90,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,
Taylor Harwood-Bellis,6,eng ENG,CB,22-299,90,0,0,0,1,0,0,1,0,0,0,0,0,1,4,1,80.0
Kyle Walker-Peters,2,eng ENG,"LB,RB",27-225,90,0,0,0,0,1,0,1,0,2,0,0,0,5,0,0,
Alex McCarthy,1,eng ENG,GK,34-357,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
