Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Paul Onuachu,32,ng NGA,FW,30-180,51,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Lesley Ugochukwu,26,fr FRA,CM,20-243,39,1,0,0,0,1,0,2,0.0,2,1,0,1,0,1,0,0
Adam Armstrong,9,eng ENG,LM,27-288,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Cameron Archer,19,eng ENG,FW,23-126,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Adam Lallana,10,eng ENG,CM,36-198,36,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0
Joe Aribo,7,ng NGA,CM,28-126,54,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0
Mateus Fernandes,18,pt POR,"CM,RM,LM",20-137,90,4,1,3,1,0,1,6,16.7,5,1,0,1,0,4,1,1
Tyler Dibling,33,eng ENG,"RM,FW",18-257,90,2,1,0,2,0,1,1,100.0,0,1,0,1,1,3,1,0
Ryan Fraser,24,sct SCO,"RB,LB",30-274,76,1,0,1,0,0,0,1,0.0,1,1,1,0,0,1,3,0
Yukinari Sugawara,16,jp JPN,RB,24-149,14,1,1,1,0,0,0,0,,0,2,1,1,0,1,1,0
Jack Stephens,5,eng ENG,CB,30-302,90,2,1,2,0,0,1,2,50.0,1,2,2,0,2,4,3,0
Flynn Downes,4,eng ENG,CB,25-309,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,6,1
Taylor Harwood-Bellis,6,eng ENG,CB,22-299,90,0,0,0,0,0,0,0,,0,5,4,1,0,0,5,0
Kyle Walker-Peters,2,eng ENG,"LB,RB",27-225,90,2,2,2,0,0,1,1,100.0,0,1,0,1,0,2,6,0
Alex McCarthy,1,eng ENG,GK,34-357,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,3
