Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Paul Onuachu,32,ng NGA,FW,30-180,51,15,1,5,11,0,0,15,5,3,60.0,0,0.0,8,60,38,0,0,0,0,0,9,1
Lesley Ugochukwu,26,fr FRA,CM,20-243,39,22,2,8,12,2,0,22,2,2,100.0,0,0.0,13,88,33,1,0,0,1,0,18,0
Adam Armstrong,9,eng ENG,LM,27-288,76,29,2,8,9,12,4,28,1,0,0.0,1,100.0,13,48,25,1,1,0,1,0,19,6
Cameron Archer,19,eng ENG,FW,23-126,14,7,1,2,3,2,1,7,0,0,,0,,4,5,0,0,0,0,1,0,5,0
Adam Lallana,10,eng ENG,CM,36-198,36,28,2,9,13,6,0,28,2,1,50.0,0,0.0,15,59,39,0,0,0,0,0,19,0
Joe Aribo,7,ng NGA,CM,28-126,54,25,3,11,10,5,2,25,2,0,0.0,2,100.0,13,116,67,1,0,0,0,0,16,1
Mateus Fernandes,18,pt POR,"CM,RM,LM",20-137,90,44,6,22,14,8,1,44,2,0,0.0,2,100.0,15,56,34,1,1,0,0,0,26,2
Tyler Dibling,33,eng ENG,"RM,FW",18-257,90,31,1,9,16,8,3,31,6,1,16.7,4,66.7,17,167,113,2,2,2,1,1,17,0
Ryan Fraser,24,sct SCO,"RB,LB",30-274,76,39,4,21,15,4,0,39,1,1,100.0,0,0.0,21,128,57,1,0,0,2,1,25,3
Yukinari Sugawara,16,jp JPN,RB,24-149,14,13,3,8,2,3,1,13,0,0,,0,,3,5,1,0,0,0,1,0,6,2
Jack Stephens,5,eng ENG,CB,30-302,90,53,14,38,12,4,2,53,0,0,,0,,17,118,31,0,0,0,0,0,31,0
Flynn Downes,4,eng ENG,CB,25-309,90,46,17,34,12,1,1,46,0,0,,0,,27,215,144,0,0,0,1,0,35,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-299,90,72,16,44,26,2,1,72,0,0,,0,,37,168,100,1,0,0,1,0,50,0
Kyle Walker-Peters,2,eng ENG,"LB,RB",27-225,90,58,8,26,15,18,1,58,5,1,20.0,4,80.0,29,203,104,4,2,1,1,1,30,5
Alex McCarthy,1,eng ENG,GK,34-357,90,44,38,44,0,0,0,44,0,0,,0,,23,105,53,0,0,0,0,0,17,0
