Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,37-317,78,7,4,3,0,0,0,0,0,0,0,0,0,6,0,0
Patson Daka,20,zm ZAM,FW,26-045,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Wilfred Ndidi,6,ng NGA,FW,27-343,70,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0
Jordan Ayew,18,gh GHA,FW,33-073,20,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Bilal El Khannouss,11,ma MAR,LM,20-197,78,33,30,3,1,0,1,1,2,0,0,0,0,22,0,1
Bobby De Cordova-Reid,14,jm JAM,RM,31-295,12,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Harry Winks,8,eng ENG,CM,28-295,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Oliver Skipp,22,eng ENG,CM,24-068,80,33,32,0,0,0,0,0,0,0,0,0,0,24,1,0
Boubakary Soumaré,24,fr FRA,CM,25-270,90,49,49,0,0,0,1,0,0,0,0,0,0,45,0,1
Kasey McAteer,35,ie IRL,RM,23-001,70,12,11,0,0,0,0,1,0,0,0,0,0,9,1,1
Stephy Mavididi,10,eng ENG,"LM,RM",26-176,20,7,7,0,0,1,0,0,0,0,0,0,0,7,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-343,90,44,30,14,5,0,0,4,7,2,1,0,0,31,0,1
Caleb Okoli,5,it ITA,CB,23-133,90,55,47,8,1,0,0,0,0,0,0,0,0,40,0,2
Wout Faes,3,be BEL,CB,26-234,90,35,34,1,0,0,0,0,1,0,0,0,0,24,0,0
James Justin,2,eng ENG,RB,26-274,90,42,31,11,2,0,0,1,9,0,0,0,0,33,0,1
Mads Hermansen,30,dk DEN,GK,24-135,90,36,28,7,2,0,0,0,0,0,0,0,0,21,1,0
