Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,37-317,78,13,2,3,7,3,1,13,0,0,,0,,4,6,1,0,0,0,2,0,4,1
Patson Daka,20,zm ZAM,FW,26-045,12,3,0,0,1,2,1,3,0,0,,0,,3,9,3,0,1,0,0,0,3,0
Wilfred Ndidi,6,ng NGA,FW,27-343,70,21,3,7,10,4,1,21,1,1,100.0,0,0.0,12,37,17,0,0,0,0,0,11,1
Jordan Ayew,18,gh GHA,FW,33-073,20,13,0,2,9,3,1,12,3,0,0.0,3,100.0,8,35,20,0,0,0,1,0,9,2
Bilal El Khannouss,11,ma MAR,LM,20-197,78,42,0,5,30,8,0,42,6,3,50.0,3,50.0,25,157,84,3,2,0,2,1,30,2
Bobby De Cordova-Reid,14,jm JAM,RM,31-295,12,7,0,0,5,2,0,7,0,0,,0,,5,33,16,1,0,0,0,0,6,1
Harry Winks,8,eng ENG,CM,28-295,10,5,0,4,1,0,0,5,0,0,,0,,4,15,0,0,0,0,1,2,2,0
Oliver Skipp,22,eng ENG,CM,24-068,80,36,2,8,21,7,0,36,0,0,,0,,26,118,71,2,1,0,0,1,29,1
Boubakary Soumaré,24,fr FRA,CM,25-270,90,62,6,25,33,5,0,62,4,0,0.0,2,50.0,41,157,63,0,0,0,0,1,39,0
Kasey McAteer,35,ie IRL,RM,23-001,70,21,1,2,11,8,1,21,2,1,50.0,1,50.0,14,85,29,2,1,1,3,0,15,5
Stephy Mavididi,10,eng ENG,"LM,RM",26-176,20,13,0,1,5,7,1,13,2,1,50.0,1,50.0,9,64,28,2,0,1,2,1,9,1
Victor Bernth Kristiansen,16,dk DEN,LB,21-343,90,50,4,21,16,13,1,50,0,0,,0,,16,40,12,0,0,0,0,0,17,3
Caleb Okoli,5,it ITA,CB,23-133,90,66,13,41,24,2,0,66,0,0,,0,,35,172,72,0,0,0,1,0,34,0
Wout Faes,3,be BEL,CB,26-234,90,49,10,28,20,1,1,49,0,0,,0,,24,78,27,0,0,0,1,0,25,0
James Justin,2,eng ENG,RB,26-274,90,60,8,25,29,6,0,60,1,0,0.0,1,100.0,28,115,39,2,0,0,0,1,27,1
Mads Hermansen,30,dk DEN,GK,24-135,90,39,33,38,1,0,0,39,0,0,,0,,27,87,38,0,0,0,0,0,22,0
