Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-196,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Sávio,26,br BRA,LW,20-298,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Phil Foden,47,eng ENG,RW,24-250,71,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
James Mcatee,87,eng ENG,RW,22-107,19,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
Omar Marmoush,7,eg EGY,AM,25-361,71,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Kevin De Bruyne,17,be BEL,AM,33-219,19,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Mateo Kovačić,8,hr CRO,DM,30-272,90,4,3,2,2,0,1,2,50.0,1,0,0,0,1,5,2,0
Bernardo Silva,20,pt POR,DM,30-176,90,3,2,2,1,0,1,3,33.3,2,1,1,0,0,3,0,0
Joško Gvardiol,24,hr CRO,LB,23-010,90,4,1,2,2,0,0,1,0.0,1,0,0,0,1,5,9,1
John Stones,5,eng ENG,CB,30-250,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,3,0
Manuel Akanji,25,ch SUI,CB,29-198,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,1
Matheus Nunes,27,pt POR,RB,26-159,90,2,2,0,1,1,0,2,0.0,2,0,0,0,1,3,1,0
Stefan Ortega,18,de GER,GK,32-088,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
