Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jarrod Bowen,20,eng ENG,"FW,RW,RM",27-355,90,2,1,0,0,2,2,3,66.7,1,1,1,0,1,3,0,0
Crysencio Summerville,7,nl NED,LW,23-040,72,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Danny Ings,18,eng ENG,FW,32-139,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Mohammed Kudus,14,gh GHA,"RW,LW",24-129,86,3,2,1,1,1,0,2,0.0,2,1,0,1,0,3,0,0
Guido Rodríguez,24,ar ARG,"CM,LW",30-241,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Carlos Soler,4,es ESP,AM,27-342,63,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Lucas Paquetá,10,br BRA,"AM,LM",27-104,27,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0
Tomáš Souček,28,cz CZE,"DM,CM",29-286,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Edson Álvarez,19,mx MEX,DM,27-046,87,3,1,1,1,1,1,3,33.3,2,2,1,1,0,3,2,0
Jean-Clair Todibo,25,fr FRA,"CB,DM",24-345,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Emerson Palmieri,33,it ITA,LB,30-128,87,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0
Aaron Cresswell,3,eng ENG,LB,34-360,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Max Kilman,26,eng ENG,CB,27-200,90,1,1,1,0,0,0,0,,0,2,2,0,1,2,7,0
Konstantinos Mavropanos,15,gr GRE,CB,26-364,90,2,0,1,1,0,1,1,100.0,0,1,1,0,3,5,3,0
Aaron Wan-Bissaka,29,eng ENG,RB,27-013,90,1,1,0,1,0,0,0,,0,1,1,0,0,1,3,0
Łukasz Fabiański,1,pl POL,GK,39-235,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
