Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jarrod Bowen,20,eng ENG,"FW,RW,RM",27-355,90,1,0,0,0,3,0,4,1,1,0,0,0,3,0,3,0.0
Crysencio Summerville,7,nl NED,LW,23-040,72,0,0,0,1,4,2,5,0,0,0,0,0,2,0,2,0.0
Danny Ings,18,eng ENG,FW,32-139,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7
Mohammed Kudus,14,gh GHA,"RW,LW",24-129,86,0,0,0,2,2,2,3,0,2,0,0,0,5,0,1,0.0
Guido Rodríguez,24,ar ARG,"CM,LW",30-241,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Carlos Soler,4,es ESP,AM,27-342,63,1,0,0,1,0,0,2,0,1,0,0,0,4,0,1,0.0
Lucas Paquetá,10,br BRA,"AM,LM",27-104,27,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0.0
Tomáš Souček,28,cz CZE,"DM,CM",29-286,90,0,0,0,4,1,0,0,0,0,0,0,0,2,6,8,42.9
Edson Álvarez,19,mx MEX,DM,27-046,87,0,0,0,0,1,0,0,0,1,0,0,0,3,3,1,75.0
Jean-Clair Todibo,25,fr FRA,"CB,DM",24-345,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Emerson Palmieri,33,it ITA,LB,30-128,87,1,0,0,1,2,0,3,2,0,0,0,0,8,0,0,
Aaron Cresswell,3,eng ENG,LB,34-360,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Max Kilman,26,eng ENG,CB,27-200,90,0,0,0,0,0,0,0,1,1,0,0,0,3,7,1,87.5
Konstantinos Mavropanos,15,gr GRE,CB,26-364,90,0,0,0,0,2,0,0,3,0,0,0,0,4,1,3,25.0
Aaron Wan-Bissaka,29,eng ENG,RB,27-013,90,0,0,0,1,0,0,4,0,1,0,0,0,4,1,1,50.0
Łukasz Fabiański,1,pl POL,GK,39-235,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
