Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,25-190,90,32,3,8,13,12,4,32,0,0,,0,,11,65,44,1,1,1,1,2,20,4
Dango Ouattara,11,bf BFA,LW,23-062,90,42,6,12,15,18,3,42,5,5,100.0,0,0.0,19,123,46,1,3,0,2,2,24,5
Antoine Semenyo,24,gh GHA,RW,25-097,88,29,1,3,12,14,2,29,3,2,66.7,0,0.0,20,161,85,4,2,2,1,3,25,4
Julio Soler,20,ar ARG,RW,20-057,2,4,0,2,1,1,0,4,0,0,,0,,2,2,2,0,0,0,1,0,3,0
Alex Scott,8,eng ENG,AM,21-236,64,28,1,4,13,11,2,28,1,0,0.0,0,0.0,11,74,37,1,0,0,1,0,18,4
Marcus Tavernier,16,eng ENG,AM,26-023,26,6,1,1,4,1,0,6,0,0,,0,,5,72,42,0,0,0,0,1,5,2
Lewis Cook,4,eng ENG,DM,28-070,90,59,7,17,34,8,0,59,1,0,0.0,1,100.0,18,94,37,0,1,0,0,0,30,2
Tyler Adams,12,us USA,DM,26-059,90,59,5,20,27,15,3,59,1,1,100.0,0,0.0,20,104,42,1,2,0,2,0,27,0
Milos Kerkez,3,hu HUN,LB,21-158,90,60,5,28,22,11,0,60,1,1,100.0,0,0.0,16,138,85,1,1,1,1,3,24,3
Marcos Senesi,5,ar ARG,CB,27-339,45,29,2,19,9,1,0,29,0,0,,0,,18,93,46,0,0,0,0,0,20,0
Illia Zabarnyi,27,ua UKR,CB,22-225,45,16,4,13,3,0,0,16,0,0,,0,,6,39,21,0,0,0,0,0,7,0
Dean Huijsen,2,es ESP,CB,20-000,90,46,10,28,18,0,0,46,0,0,,0,,15,128,77,0,0,0,1,0,22,0
Adam Smith,15,eng ENG,RB,33-350,90,47,2,17,26,4,0,47,1,1,100.0,0,0.0,15,62,16,0,0,0,0,0,18,1
Kepa Arrizabalaga,13,es ESP,GK,30-193,90,44,35,43,1,0,0,44,0,0,,0,,24,119,69,0,0,0,0,0,17,0
