Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,25-190,90,2,2,1,1,0,0,0,,0,1,0,1,0,2,3,0
Dango Ouattara,11,bf BFA,LW,23-062,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,4,0
Antoine Semenyo,24,gh GHA,RW,25-097,88,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Julio Soler,20,ar ARG,RW,20-057,2,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Alex Scott,8,eng ENG,AM,21-236,64,1,0,0,1,0,0,2,0.0,2,2,1,1,0,1,2,0
Marcus Tavernier,16,eng ENG,AM,26-023,26,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Lewis Cook,4,eng ENG,DM,28-070,90,4,1,2,2,0,2,3,66.7,1,2,2,0,1,5,4,0
Tyler Adams,12,us USA,DM,26-059,90,3,1,1,2,0,3,5,60.0,2,2,1,1,0,3,2,0
Milos Kerkez,3,hu HUN,LB,21-158,90,2,0,2,0,0,1,1,100.0,0,0,0,0,0,2,6,0
Marcos Senesi,5,ar ARG,CB,27-339,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,4,0
Illia Zabarnyi,27,ua UKR,CB,22-225,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
Dean Huijsen,2,es ESP,CB,20-000,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,1
Adam Smith,15,eng ENG,RB,33-350,90,2,1,1,1,0,1,1,100.0,0,0,0,0,2,4,6,0
Kepa Arrizabalaga,13,es ESP,GK,30-193,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
