Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-254,78,24,3,3,8,13,3,24,5,2,40.0,3,60.0,13,79,28,2,1,1,1,1,14,8
George Hirst,27,sct SCO,FW,25-247,12,3,0,0,0,3,1,3,0,0,,0,,0,0,0,0,0,0,0,0,3,1
Jack Clarke,47,eng ENG,LW,23-331,70,30,1,10,10,10,2,30,2,2,100.0,0,0.0,11,79,40,0,0,0,1,1,14,3
Sammie Szmodics,23,ie IRL,LW,29-025,20,13,0,1,6,7,1,13,1,0,0.0,1,100.0,6,30,15,1,1,0,0,0,8,4
Wes Burns,7,wls WAL,RW,29-331,62,20,1,1,9,10,1,20,0,0,,0,,17,81,33,1,3,1,1,2,18,6
Conor Chaplin,10,eng ENG,"AM,RW",27-246,28,14,0,1,9,4,1,14,1,0,0.0,1,100.0,10,25,7,0,0,0,0,0,14,5
Omari Hutchinson,20,eng ENG,"AM,RW",20-355,90,54,0,3,19,32,7,54,5,0,0.0,4,80.0,41,321,90,4,1,3,3,2,49,14
Kalvin Phillips,8,eng ENG,DM,28-322,70,54,1,12,31,11,1,54,1,1,100.0,0,0.0,24,127,39,0,1,0,2,0,35,0
Jack Taylor,14,ie IRL,DM,26-118,20,18,0,1,12,6,1,18,1,1,100.0,0,0.0,13,60,38,0,2,0,1,0,16,1
Sam Morsy,5,eg EGY,DM,33-039,90,78,5,22,42,14,0,78,1,1,100.0,0,0.0,41,295,172,0,4,0,0,0,62,1
Leif Davis,3,eng ENG,LB,24-281,90,64,2,16,26,23,0,64,2,0,0.0,2,100.0,23,87,37,0,0,0,1,0,30,5
Cameron Burgess,15,au AUS,CB,28-364,90,98,14,45,49,4,3,98,0,0,,0,,55,285,203,1,0,0,0,0,64,0
Luke Woolfenden,6,eng ENG,CB,25-364,90,73,2,31,40,2,0,73,0,0,,0,,52,281,176,1,1,0,0,0,55,0
Dara O'Shea,26,ie IRL,RB,25-229,62,51,3,16,31,4,1,51,0,0,,0,,23,87,44,0,0,0,1,1,34,0
Harry Clarke,2,eng ENG,RB,23-231,28,27,0,6,9,12,0,27,0,0,,0,,16,113,80,2,2,0,0,0,20,0
Arijanet Muric,1,xk KVX,GK,25-347,90,26,24,25,1,0,0,26,0,0,,0,,14,85,70,0,0,0,1,0,10,0
