Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Gabriel Jesus,9,br BRA,FW,27-234,90,34,1,6,13,15,5,34,1,0,0.0,1,100.0,18,82,18,0,0,0,0,2,29,9
Leandro Trossard,19,be BEL,LW,29-355,90,54,0,6,18,33,7,54,6,2,33.3,4,66.7,30,233,133,5,3,0,1,0,38,7
Bukayo Saka,7,eng ENG,RW,23-079,82,61,0,2,13,49,13,61,6,2,33.3,3,50.0,40,402,335,12,6,3,2,0,43,19
Raheem Sterling,30,eng ENG,RW,29-351,8,7,0,0,3,4,1,7,0,0,,0,,5,18,12,0,0,0,0,1,6,3
Mikel Merino,23,es ESP,LM,28-154,90,48,2,15,20,14,3,48,0,0,,0,,28,62,20,0,0,0,1,1,29,5
Jorginho,20,it ITA,CM,32-339,45,34,0,4,18,12,0,34,0,0,,0,,22,83,26,0,2,0,1,1,28,2
Thomas Partey,5,gh GHA,CM,31-163,45,43,1,15,22,6,0,43,0,0,,0,,25,127,59,1,0,0,3,0,33,1
Martin Ødegaard,8,no NOR,RM,25-342,82,78,1,5,39,36,9,78,4,3,75.0,1,25.0,59,332,197,4,2,1,1,1,69,9
Ethan Nwaneri,53,eng ENG,RM,17-247,8,15,0,1,8,6,2,15,1,1,100.0,0,0.0,11,77,48,1,1,1,1,0,12,1
Riccardo Calafiori,33,it ITA,LB,22-188,66,39,4,14,17,8,1,39,0,0,,0,,16,93,64,2,1,0,1,0,21,1
Oleksandr Zinchenko,17,ua UKR,LB,27-344,24,15,1,4,9,2,2,15,0,0,,0,,10,43,6,0,0,0,0,0,12,1
Gabriel Magalhães,6,br BRA,CB,26-340,90,93,9,43,45,5,1,93,0,0,,0,,55,222,140,1,1,0,1,0,75,1
William Saliba,2,fr FRA,"CB,RB",23-244,90,105,3,38,62,5,0,105,0,0,,0,,67,293,195,0,1,0,0,0,85,0
Jurriën Timber,12,nl NED,RB,23-159,87,64,0,11,38,15,4,64,1,0,0.0,1,100.0,33,91,55,1,0,1,0,0,46,4
Jakub Kiwior,15,pl POL,CB,24-282,3,3,0,2,1,0,0,3,0,0,,0,,2,4,3,0,0,0,0,0,3,0
David Raya,22,es ESP,GK,29-069,90,37,26,36,1,0,0,37,0,0,,0,,27,120,54,0,0,0,0,0,23,0
