Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Bruno Fernandes,8,pt POR,"FW,AM",29-343,90,70,0,6,28,36,3,70,1,1,100.0,0,0.0,50,256,185,7,5,0,1,2,51,7
Marcus Rashford,10,eng ENG,LW,26-290,90,43,1,6,11,26,4,43,6,0,0.0,5,83.3,34,214,69,2,1,1,2,1,37,9
Amad Diallo,16,ci CIV,RW,22-036,60,36,1,4,11,22,3,36,1,1,100.0,0,0.0,22,147,27,0,4,2,2,2,26,7
Alejandro Garnacho,17,ar ARG,RW,20-046,30,19,0,2,7,10,3,19,2,0,0.0,1,50.0,11,78,42,2,0,1,2,1,12,3
Mason Mount,7,eng ENG,AM,25-219,60,23,0,1,9,13,5,23,2,0,0.0,2,100.0,16,127,9,0,0,0,1,3,18,3
Joshua Zirkzee,11,nl NED,FW,23-086,30,12,0,1,7,4,1,12,0,0,,0,,6,16,11,0,1,0,1,0,6,1
Kobbie Mainoo,37,eng ENG,DM,19-119,83,55,1,8,29,18,0,55,5,4,80.0,1,20.0,39,156,38,0,2,0,1,4,36,1
Scott McTominay,39,sct SCO,DM,27-252,7,4,0,1,3,0,0,4,0,0,,0,,3,11,6,0,0,0,0,0,2,0
Casemiro,18,br BRA,DM,32-175,90,77,7,20,38,20,3,77,1,0,0.0,1,100.0,46,167,90,0,0,0,0,0,50,0
Diogo Dalot,20,pt POR,"LB,RB",25-151,90,67,6,15,30,22,0,67,1,1,100.0,0,0.0,40,154,98,1,2,0,0,0,41,10
Lisandro Martínez,6,ar ARG,"CB,LB",26-211,90,70,8,26,42,3,0,70,0,0,,0,,51,385,286,1,2,0,0,0,52,0
Harry Maguire,5,eng ENG,CB,31-164,80,68,11,28,40,1,0,68,2,1,50.0,1,50.0,40,292,104,1,1,0,0,0,42,0
Jonny Evans,35,nir NIR,CB,36-226,10,8,1,5,3,0,0,8,0,0,,0,,2,10,1,0,0,0,0,0,2,0
Noussair Mazraoui,3,ma MAR,RB,26-276,80,54,4,14,33,8,0,54,0,0,,0,,34,130,54,1,0,0,0,0,32,2
Matthijs de Ligt,4,nl NED,CB,25-004,10,2,0,1,1,0,0,2,0,0,,0,,2,13,10,0,0,0,0,0,2,0
André Onana,24,cm CMR,GK,28-136,90,32,27,32,0,0,0,32,0,0,,0,,24,142,108,0,0,0,0,0,19,0
