Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kai Havertz,29,de GER,FW,25-221,90,31,1,1,6,24,3,31,1,0,0.0,1,100.0,23,164,57,2,0,1,3,0,27,9
Leandro Trossard,19,be BEL,LW,30-045,90,57,0,4,16,38,7,57,3,2,66.7,1,33.3,32,184,107,5,4,1,1,2,36,10
Gabriel Martinelli,11,br BRA,RW,23-214,81,29,0,0,5,24,10,29,4,0,0.0,3,75.0,20,135,64,4,0,1,2,2,21,9
Raheem Sterling,30,eng ENG,RW,30-041,9,15,0,0,3,12,1,15,3,2,66.7,0,0.0,14,82,36,0,0,0,0,1,15,3
Mikel Merino,23,es ESP,LM,28-210,90,55,4,8,17,31,5,55,1,1,100.0,0,0.0,26,89,39,0,2,0,2,0,35,9
Declan Rice,41,eng ENG,CM,26-004,90,73,0,9,38,26,3,73,2,1,50.0,1,50.0,42,316,189,4,1,0,1,0,45,4
Martin Ødegaard,8,no NOR,RM,26-032,90,60,0,1,19,40,2,60,3,0,0.0,3,100.0,31,157,45,0,2,0,2,1,41,5
Myles Lewis-Skelly,49,eng ENG,LB,18-114,90,60,1,5,36,19,2,60,1,0,0.0,1,100.0,27,104,52,2,0,0,0,1,33,7
Gabriel Magalhães,6,br BRA,CB,27-030,90,87,5,20,64,3,2,87,0,0,,0,,58,240,137,0,0,0,2,0,64,0
Jurriën Timber,12,nl NED,CB,23-215,90,72,3,11,59,2,0,72,0,0,,0,,54,196,70,0,0,0,1,0,57,0
Thomas Partey,5,gh GHA,RB,31-219,90,84,0,8,39,37,2,84,1,1,100.0,0,0.0,43,184,109,1,0,0,1,0,54,8
David Raya,22,es ESP,GK,29-125,90,25,13,22,3,0,0,25,0,0,,0,,16,133,76,0,0,0,0,0,14,0
