Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kai Havertz,29,de GER,FW,25-221,90,20,20,0,0,0,0,3,0,0,0,0,0,17,0,1
Leandro Trossard,19,be BEL,LW,30-045,90,42,41,0,0,0,0,11,0,0,0,0,0,26,1,3
Gabriel Martinelli,11,br BRA,RW,23-214,81,19,19,0,0,1,0,4,0,0,0,0,0,10,0,1
Raheem Sterling,30,eng ENG,RW,30-041,9,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
Mikel Merino,23,es ESP,LM,28-210,90,41,41,0,0,0,0,3,0,0,0,0,0,33,0,0
Declan Rice,41,eng ENG,CM,26-004,90,65,54,11,7,0,0,8,0,4,4,0,0,56,0,0
Martin Ødegaard,8,no NOR,RM,26-032,90,52,41,11,2,0,0,11,0,6,6,0,0,39,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-114,90,47,39,7,1,0,0,0,6,0,0,0,0,42,1,0
Gabriel Magalhães,6,br BRA,CB,27-030,90,77,72,5,5,0,2,0,0,0,0,0,0,72,0,0
Jurriën Timber,12,nl NED,CB,23-215,90,67,66,1,1,0,0,0,0,0,0,0,0,65,0,0
Thomas Partey,5,gh GHA,RB,31-219,90,76,67,8,2,2,0,1,6,0,0,0,0,59,1,0
David Raya,22,es ESP,GK,29-125,90,24,20,4,1,0,0,0,0,0,0,0,0,20,0,0
