Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-182,62,1,0,0,0,1,0,0,,0,1,1,0,0,1,0,0
Divin Mubama,67,eng ENG,FW,20-086,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jeremy Doku,11,be BEL,"LW,RW",22-237,90,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0
Phil Foden,47,eng ENG,RW,24-236,62,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Jack Grealish,10,eng ENG,"LW,RW",29-131,28,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kevin De Bruyne,17,be BEL,AM,33-205,62,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
James Mcatee,87,eng ENG,AM,22-093,28,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Mateo Kovačić,8,hr CRO,DM,30-258,71,3,2,0,3,0,1,2,50.0,1,0,0,0,0,3,1,0
Rico Lewis,82,eng ENG,LB,20-059,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
İlkay Gündoğan,19,de GER,DM,34-087,90,2,2,1,0,1,2,2,100.0,0,0,0,0,1,3,1,0
Joško Gvardiol,24,hr CRO,"LB,CB",22-362,90,3,2,1,0,2,1,4,25.0,3,1,1,0,2,5,1,0
Rúben Dias,3,pt POR,CB,27-250,90,0,0,0,0,0,0,2,0.0,2,1,1,0,2,2,1,0
Manuel Akanji,25,ch SUI,CB,29-184,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Nico O’Reilly,75,eng ENG,DM,19-304,19,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0
Matheus Nunes,27,pt POR,RB,26-145,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0
Ederson,31,br BRA,GK,31-155,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
