Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-182,62,18,1,1,8,9,5,18,0,0,,0,,12,102,88,4,1,2,2,1,15,4
Divin Mubama,67,eng ENG,FW,20-086,28,5,0,0,2,3,1,5,0,0,,0,,2,14,0,0,0,0,0,1,3,0
Jeremy Doku,11,be BEL,"LW,RW",22-237,90,59,0,1,11,47,9,59,6,4,66.7,2,33.3,44,306,200,11,2,7,7,3,47,15
Phil Foden,47,eng ENG,RW,24-236,62,37,0,1,7,29,6,37,1,0,0.0,1,100.0,23,145,71,3,2,2,0,0,29,5
Jack Grealish,10,eng ENG,"LW,RW",29-131,28,22,0,0,13,9,1,22,1,1,100.0,0,0.0,16,98,55,1,2,1,0,1,19,4
Kevin De Bruyne,17,be BEL,AM,33-205,62,52,2,3,14,36,10,52,0,0,,0,,31,133,88,2,2,2,2,1,36,9
James Mcatee,87,eng ENG,AM,22-093,28,23,0,0,14,9,3,23,0,0,,0,,14,80,44,1,1,0,0,0,19,5
Mateo Kovačić,8,hr CRO,DM,30-258,71,81,1,13,41,27,1,81,1,1,100.0,0,0.0,52,282,163,1,3,0,1,0,67,1
Rico Lewis,82,eng ENG,LB,20-059,19,30,0,5,21,4,0,30,0,0,,0,,21,93,36,1,0,0,0,0,28,0
İlkay Gündoğan,19,de GER,DM,34-087,90,96,2,12,51,33,3,96,1,1,100.0,0,0.0,61,380,173,2,2,1,2,1,80,1
Joško Gvardiol,24,hr CRO,"LB,CB",22-362,90,113,2,30,55,29,0,113,2,1,50.0,0,0.0,79,475,289,4,8,0,0,0,90,1
Rúben Dias,3,pt POR,CB,27-250,90,97,12,52,43,2,0,97,0,0,,0,,70,318,164,1,1,0,0,0,85,0
Manuel Akanji,25,ch SUI,CB,29-184,71,70,1,22,41,7,0,70,0,0,,0,,46,165,72,0,3,0,0,0,61,0
Nico O’Reilly,75,eng ENG,DM,19-304,19,17,1,1,12,4,0,17,1,0,0.0,1,100.0,13,83,26,1,1,0,1,0,14,0
Matheus Nunes,27,pt POR,RB,26-145,90,92,2,24,44,26,2,92,2,1,50.0,1,50.0,61,291,125,2,2,0,1,0,71,4
Ederson,31,br BRA,GK,31-155,90,43,35,42,1,0,0,43,0,0,,0,,36,173,107,0,0,0,0,0,29,0
