Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-139,90,19,0,0,5,14,7,19,0,0,,0,,8,26,12,0,2,0,3,1,14,5
Matheus Nunes,27,pt POR,"LW,RB",26-102,90,82,2,6,23,53,6,82,5,3,60.0,1,20.0,54,328,147,7,2,4,4,0,62,19
Sávio,26,br BRA,RW,20-241,78,32,0,1,15,16,3,32,2,1,50.0,1,50.0,29,196,70,1,3,0,0,3,28,7
Jeremy Doku,11,be BEL,RW,22-194,12,10,0,1,1,8,1,10,1,1,100.0,0,0.0,9,63,40,1,3,0,0,1,9,4
Kevin De Bruyne,17,be BEL,AM,33-162,85,63,1,3,13,47,4,63,1,0,0.0,1,100.0,40,213,106,2,1,2,3,2,48,8
Jack Grealish,10,eng ENG,LW,29-088,5,4,1,1,1,2,0,4,0,0,,0,,6,31,16,0,1,0,0,1,5,1
İlkay Gündoğan,19,de GER,DM,34-044,90,123,5,22,66,36,1,123,0,0,,0,,82,487,251,3,4,0,0,1,97,1
Bernardo Silva,20,pt POR,DM,30-119,90,75,1,15,33,27,5,75,1,0,0.0,1,100.0,50,247,86,2,0,0,1,1,55,6
Rico Lewis,82,eng ENG,LB,20-016,83,65,2,17,29,21,4,65,2,0,0.0,2,100.0,45,278,200,3,2,1,2,2,47,4
Joško Gvardiol,24,hr CRO,"CB,LB",22-319,90,127,4,43,67,17,1,127,0,0,,0,,89,493,301,0,6,0,1,0,94,0
Rúben Dias,3,pt POR,CB,27-207,90,126,13,41,78,7,2,126,0,0,,0,,94,595,376,2,1,0,0,0,108,0
Kyle Walker,2,eng ENG,"RB,CB",34-193,90,87,2,13,56,18,0,87,0,0,,0,,54,262,118,0,2,0,0,0,67,1
Stefan Ortega,18,de GER,GK,32-031,90,41,22,40,1,0,0,41,0,0,,0,,34,164,88,0,0,0,0,0,29,0
