Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Enes Ünal,26,tr TUR,FW,27-230,61,19,19,0,0,0,0,2,0,0,0,0,0,12,0,3
Evanilson,9,br BRA,FW,25-081,29,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Dango Ouattara,11,bf BFA,LW,22-319,84,28,28,0,0,0,0,8,0,0,0,0,0,16,0,1
David Brooks,7,wls WAL,LW,27-171,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Semenyo,24,gh GHA,RW,24-354,90,32,28,4,0,0,0,4,4,0,0,0,0,21,0,2
Justin Kluivert,19,nl NED,AM,25-235,71,25,23,2,0,0,0,1,1,0,0,0,0,18,0,2
Philip Billing,29,dk DEN,AM,28-198,19,8,6,2,1,0,0,3,0,1,0,0,1,4,0,1
Lewis Cook,4,eng ENG,"DM,RB",27-327,90,57,50,7,3,0,0,4,2,2,2,0,0,48,0,2
Ryan Christie,10,sct SCO,DM,29-308,90,50,45,4,2,0,0,3,0,2,1,0,1,37,1,1
Milos Kerkez,3,hu HUN,LB,21-049,90,59,50,9,0,0,0,2,9,0,0,0,0,49,0,3
Dean Huijsen,2,es ESP,CB,19-256,90,76,74,2,1,0,0,0,0,0,0,0,0,71,0,0
Illia Zabarnyi,27,ua UKR,CB,22-116,90,73,71,2,2,1,0,0,0,0,0,0,0,57,0,0
Max Aarons,37,eng ENG,RB,24-357,61,33,26,7,1,0,0,0,6,0,0,0,0,25,0,1
Tyler Adams,12,us USA,DM,25-316,29,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-084,90,26,19,7,2,0,0,0,0,0,0,0,0,23,0,0
