Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Kepa Arrizabalaga,es ESP,30-084,90,4,0,4,100.0,0.5,3,5,60.0,21,5,14.3,26.0,5,40.0,37.8,10,0,0.0,5,26.7
