Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Enes Ünal,26,tr TUR,FW,27-230,61,31,1,2,14,15,5,31,0,0,,0,,10,21,3,0,0,0,5,2,21,4
Evanilson,9,br BRA,FW,25-081,29,10,0,2,3,5,2,10,0,0,,0,,6,59,26,2,1,1,0,0,7,2
Dango Ouattara,11,bf BFA,LW,22-319,84,39,1,5,7,29,6,39,0,0,,0,,25,151,74,3,1,2,4,1,28,12
David Brooks,7,wls WAL,LW,27-171,6,1,0,0,1,0,0,1,0,0,,0,,1,1,0,0,0,0,1,0,1,0
Antoine Semenyo,24,gh GHA,RW,24-354,90,55,0,1,22,33,8,55,5,2,40.0,3,60.0,29,181,96,5,2,1,3,4,36,11
Justin Kluivert,19,nl NED,AM,25-235,71,30,0,0,8,22,4,30,2,1,50.0,1,50.0,20,80,26,1,1,0,1,3,26,3
Philip Billing,29,dk DEN,AM,28-198,19,11,0,0,5,6,2,11,0,0,,0,,7,34,27,1,0,0,1,1,6,3
Lewis Cook,4,eng ENG,"DM,RB",27-327,90,64,0,9,33,23,0,64,0,0,,0,,31,156,82,1,1,0,2,0,35,2
Ryan Christie,10,sct SCO,DM,29-308,90,62,3,9,40,15,0,62,1,1,100.0,0,0.0,34,141,57,1,2,0,1,3,32,3
Milos Kerkez,3,hu HUN,LB,21-049,90,76,4,13,32,31,2,76,5,0,0.0,5,100.0,44,208,124,3,5,0,2,1,47,10
Dean Huijsen,2,es ESP,CB,19-256,90,96,11,43,51,2,0,96,0,0,,0,,53,284,169,1,0,0,1,0,58,0
Illia Zabarnyi,27,ua UKR,CB,22-116,90,81,3,26,53,2,2,81,1,0,0.0,1,100.0,60,492,310,1,0,0,1,0,60,0
Max Aarons,37,eng ENG,RB,24-357,61,40,1,9,24,8,0,40,2,0,0.0,1,50.0,18,61,26,0,0,0,1,0,19,0
Tyler Adams,12,us USA,DM,25-316,29,24,1,3,18,4,0,24,0,0,,0,,12,56,28,1,1,0,0,1,15,0
Kepa Arrizabalaga,13,es ESP,GK,30-084,90,29,20,29,0,0,0,29,0,0,,0,,16,67,41,0,0,0,0,0,12,0
