Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Michail Antonio,9,jm JAM,FW,34-156,70,15,1,5,8,4,1,15,4,2,50.0,1,25.0,7,128,101,2,1,0,2,0,8,1
Niclas Füllkrug,11,de GER,FW,31-204,20,6,1,1,1,4,3,6,0,0,,0,,4,5,1,0,0,0,1,1,6,1
Mohammed Kudus,14,gh GHA,"LW,RW",24-029,90,36,2,10,7,21,3,36,4,2,50.0,2,50.0,21,165,90,5,1,2,2,3,25,6
Jarrod Bowen,20,eng ENG,RW,27-255,85,31,3,8,7,16,6,31,3,1,33.3,2,66.7,21,255,84,2,2,2,0,2,22,6
Crysencio Summerville,7,nl NED,LW,22-306,5,4,0,0,0,4,2,4,0,0,,0,,2,9,8,0,0,0,0,0,2,2
Lucas Paquetá,10,br BRA,AM,27-004,90,76,2,12,49,16,2,76,2,2,100.0,0,0.0,53,210,82,0,3,0,3,1,61,4
Edson Álvarez,19,mx MEX,DM,26-312,76,43,3,12,22,9,0,43,0,0,,0,,28,149,40,0,1,0,0,0,33,0
Tomáš Souček,28,cz CZE,DM,29-186,14,9,0,2,3,4,3,9,0,0,,0,,5,10,3,0,0,0,0,0,6,0
Guido Rodríguez,24,ar ARG,DM,30-141,90,46,8,17,22,7,0,46,0,0,,0,,24,74,27,0,1,0,0,0,22,0
Emerson Palmieri,33,it ITA,LB,30-028,70,35,3,15,14,6,2,35,0,0,,0,,15,55,28,1,1,1,1,1,17,2
Vladimír Coufal,5,cz CZE,RB,32-009,20,7,0,1,2,4,0,7,0,0,,0,,2,31,14,2,1,0,0,0,3,0
Max Kilman,26,eng ENG,CB,27-100,90,40,14,22,17,1,1,40,0,0,,0,,28,97,39,0,0,0,1,0,28,0
Konstantinos Mavropanos,15,gr GRE,CB,26-264,90,41,6,16,24,1,0,41,0,0,,0,,29,194,109,1,0,0,0,0,33,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",26-279,90,51,7,15,23,14,0,51,4,3,75.0,0,0.0,29,266,149,4,1,0,0,2,30,1
Alphonse Areola,23,fr FRA,GK,31-186,45,20,18,20,0,0,0,20,0,0,,0,,9,65,37,0,0,0,0,0,8,0
Łukasz Fabiański,1,pl POL,GK,39-135,45,8,8,8,0,0,0,8,0,0,,0,,6,46,38,0,0,0,0,0,2,0
