Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Michail Antonio,9,jm JAM,FW,34-156,70,0,0,0,1,1,0,2,0,0,0,0,0,1,1,4,20.0
Niclas Füllkrug,11,de GER,FW,31-204,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
Mohammed Kudus,14,gh GHA,"LW,RW",24-029,90,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,
Jarrod Bowen,20,eng ENG,RW,27-255,85,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,
Crysencio Summerville,7,nl NED,LW,22-306,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lucas Paquetá,10,br BRA,AM,27-004,90,0,0,0,2,1,0,0,1,0,0,0,0,7,2,0,100.0
Edson Álvarez,19,mx MEX,DM,26-312,76,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0
Tomáš Souček,28,cz CZE,DM,29-186,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Guido Rodríguez,24,ar ARG,DM,30-141,90,1,0,0,2,0,0,1,3,0,0,0,0,8,1,0,100.0
Emerson Palmieri,33,it ITA,LB,30-028,70,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0.0
Vladimír Coufal,5,cz CZE,RB,32-009,20,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0
Max Kilman,26,eng ENG,CB,27-100,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Konstantinos Mavropanos,15,gr GRE,CB,26-264,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",26-279,90,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,
Alphonse Areola,23,fr FRA,GK,31-186,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Łukasz Fabiański,1,pl POL,GK,39-135,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
