Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Michail Antonio,9,jm JAM,FW,34-156,70,8,6,2,0,0,0,2,0,0,0,0,0,3,0,1
Niclas Füllkrug,11,de GER,FW,31-204,20,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Mohammed Kudus,14,gh GHA,"LW,RW",24-029,90,24,23,1,0,0,1,3,0,1,0,0,0,19,0,1
Jarrod Bowen,20,eng ENG,RW,27-255,85,23,21,2,0,0,0,5,0,2,1,1,0,12,0,4
Crysencio Summerville,7,nl NED,LW,22-306,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Lucas Paquetá,10,br BRA,AM,27-004,90,68,64,4,1,0,1,0,1,0,0,0,0,58,0,1
Edson Álvarez,19,mx MEX,DM,26-312,76,36,35,1,0,0,1,0,1,0,0,0,0,33,0,0
Tomáš Souček,28,cz CZE,DM,29-186,14,8,8,0,0,0,0,0,0,0,0,0,0,6,0,2
Guido Rodríguez,24,ar ARG,DM,30-141,90,37,37,0,0,0,0,1,0,0,0,0,0,31,0,1
Emerson Palmieri,33,it ITA,LB,30-028,70,28,21,7,0,0,0,0,7,0,0,0,0,24,0,0
Vladimír Coufal,5,cz CZE,RB,32-009,20,6,4,2,0,0,0,1,2,0,0,0,0,3,0,0
Max Kilman,26,eng ENG,CB,27-100,90,30,28,2,2,0,0,0,0,0,0,0,0,28,0,1
Konstantinos Mavropanos,15,gr GRE,CB,26-264,90,35,35,0,0,0,1,0,0,0,0,0,0,32,0,1
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",26-279,90,42,34,8,0,0,0,2,8,0,0,0,0,34,0,1
Alphonse Areola,23,fr FRA,GK,31-186,45,19,12,7,1,0,0,0,0,0,0,0,0,16,0,0
Łukasz Fabiański,1,pl POL,GK,39-135,45,8,6,2,0,0,0,0,0,0,0,0,0,5,0,0
