Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Mikel Merino,23,es ESP,"FW,LM",28-283,90,27,1,1,11,15,4,27,0,0,,0,,12,83,62,1,1,0,1,0,20,5
Gabriel Martinelli,11,br BRA,LW,23-287,90,38,0,1,6,32,11,38,3,2,66.7,1,33.3,34,387,256,12,1,9,3,1,37,16
Ethan Nwaneri,53,eng ENG,RW,18-011,65,36,0,3,14,21,4,36,5,2,40.0,3,60.0,22,203,83,4,2,0,1,1,27,4
Bukayo Saka,7,eng ENG,RW,23-208,25,11,0,0,3,8,2,11,1,0,0.0,1,100.0,8,37,14,0,1,0,0,0,9,3
Declan Rice,41,eng ENG,"LM,CM",26-077,90,58,1,9,33,19,5,58,1,1,100.0,0,0.0,26,182,91,3,2,1,3,2,39,4
Thomas Partey,5,gh GHA,"CM,RB",31-292,90,71,1,16,40,15,2,71,2,2,100.0,0,0.0,38,218,87,1,1,1,0,0,50,1
Martin Ødegaard,8,no NOR,RM,26-105,90,50,0,3,24,25,5,50,2,0,0.0,2,100.0,28,211,102,3,1,0,1,0,30,6
Myles Lewis-Skelly,49,eng ENG,LB,18-187,90,70,2,15,37,19,0,70,1,0,0.0,1,100.0,47,355,250,6,6,0,2,3,53,5
Gabriel Magalhães,6,br BRA,CB,27-103,15,14,0,3,11,0,0,14,0,0,,0,,8,21,13,0,0,0,0,0,9,0
Jakub Kiwior,15,pl POL,CB,25-045,75,54,4,16,36,2,1,54,1,1,100.0,0,0.0,31,137,88,1,0,1,1,0,40,0
William Saliba,2,fr FRA,CB,24-008,90,81,5,26,52,4,1,81,0,0,,0,,41,158,100,0,0,0,1,0,66,0
Jurriën Timber,12,nl NED,RB,23-288,76,58,0,6,29,23,1,58,0,0,,0,,27,136,49,2,1,0,1,1,39,5
Leandro Trossard,19,be BEL,FW,30-118,14,8,0,2,3,3,1,8,0,0,,0,,3,12,2,0,0,0,0,0,3,1
David Raya,22,es ESP,GK,29-198,90,45,19,42,3,0,0,45,0,0,,0,,23,136,111,0,0,0,0,0,24,0
