Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kamaldeen Sulemana,20,gh GHA,"FW,AM",23-000,84,30,30,0,0,0,0,2,0,0,0,0,0,19,0,2
Cameron Archer,19,eng ENG,AM,23-209,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Paul Onuachu,32,ng NGA,FW,30-263,90,26,26,0,0,0,0,0,0,0,0,0,0,17,0,0
Mateus Fernandes,18,pt POR,"AM,CM",20-220,90,36,30,6,3,0,0,3,0,2,0,2,0,26,0,1
Joe Aribo,7,ng NGA,"CM,CB",28-209,84,44,43,1,0,0,0,0,0,0,0,0,0,41,0,1
Ryan Manning,3,ie IRL,CB,28-246,6,6,5,1,1,1,0,1,0,0,0,0,0,4,0,0
William Smallbone,8,ie IRL,CM,24-360,55,37,30,7,4,0,0,3,1,1,0,1,0,29,0,0
Tyler Dibling,33,eng ENG,AM,18-340,35,9,8,1,0,0,1,0,0,0,0,0,0,9,0,0
Welington,34,br BRA,WB,23-362,45,12,8,4,1,0,0,1,3,0,0,0,0,11,0,0
Yukinari Sugawara,16,jp JPN,WB,24-232,45,26,22,4,0,0,0,4,4,0,0,0,0,18,0,0
Kyle Walker-Peters,2,eng ENG,WB,27-308,90,41,34,7,0,0,0,4,6,1,0,0,0,29,0,3
Nathan Wood-Gordon,15,eng ENG,CB,22-260,45,21,21,0,0,0,0,0,0,0,0,0,0,17,0,1
Lesley Ugochukwu,26,fr FRA,CM,20-326,45,28,26,2,2,0,0,0,0,0,0,0,0,24,0,0
Jan Bednarek,35,pl POL,CB,28-309,90,35,32,3,2,0,1,0,1,0,0,0,0,27,0,0
James Bree,14,eng ENG,CB,27-127,90,32,31,1,0,0,0,2,1,0,0,0,0,25,0,1
Aaron Ramsdale,30,eng ENG,GK,26-277,90,37,28,9,2,0,0,0,0,0,0,0,0,27,0,0
