Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Leandro Trossard,19,be BEL,FW,29-334,70,1,1,0,1,0,0,3,0.0,3,2,0,2,0,1,2,0
Gabriel Jesus,9,br BRA,"FW,LW",27-213,20,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kai Havertz,29,de GER,FW,25-144,90,1,1,0,1,0,0,0,,0,2,0,2,1,2,2,0
Gabriel Martinelli,11,br BRA,LM,23-137,60,1,0,0,1,0,0,0,,0,1,0,1,1,2,0,0
Ethan Nwaneri,53,eng ENG,"LM,RW",17-226,30,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Mikel Merino,23,es ESP,CM,28-133,60,1,1,0,0,1,0,0,,0,1,1,0,0,1,2,0
Oleksandr Zinchenko,17,ua UKR,"CM,LM",27-323,30,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0
Declan Rice,41,eng ENG,CM,25-293,90,2,0,0,1,1,0,1,0.0,1,2,1,1,2,4,1,0
Bukayo Saka,7,eng ENG,RM,23-058,90,3,1,0,2,1,0,0,,0,0,0,0,0,3,1,0
Jurriën Timber,12,nl NED,LB,23-138,70,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0
Ben White,4,eng ENG,"LB,CB",27-025,20,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Gabriel Magalhães,6,br BRA,CB,26-319,90,1,1,0,1,0,0,0,,0,2,1,1,0,1,2,0
William Saliba,2,fr FRA,CB,23-223,90,3,3,3,0,0,2,2,100.0,0,0,0,0,1,4,3,0
Thomas Partey,5,gh GHA,RB,31-142,85,3,2,2,0,1,1,2,50.0,1,0,0,0,0,3,3,0
Jorginho,20,it ITA,CM,32-318,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
David Raya,22,es ESP,GK,29-048,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
