Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Leandro Trossard,19,be BEL,FW,29-334,70,20,19,1,1,1,0,0,0,0,0,0,0,16,0,1
Gabriel Jesus,9,br BRA,"FW,LW",27-213,20,16,14,2,0,0,0,1,2,0,0,0,0,12,0,3
Kai Havertz,29,de GER,FW,25-144,90,18,18,0,0,0,0,1,0,0,0,0,0,14,0,0
Gabriel Martinelli,11,br BRA,LM,23-137,60,18,18,0,0,0,0,2,0,0,0,0,0,13,0,1
Ethan Nwaneri,53,eng ENG,"LM,RW",17-226,30,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Mikel Merino,23,es ESP,CM,28-133,60,23,23,0,0,1,0,1,0,0,0,0,0,17,0,1
Oleksandr Zinchenko,17,ua UKR,"CM,LM",27-323,30,34,33,1,0,0,1,1,1,0,0,0,0,26,0,0
Declan Rice,41,eng ENG,CM,25-293,90,66,55,11,4,0,1,10,0,5,5,0,0,54,0,1
Bukayo Saka,7,eng ENG,RM,23-058,90,31,29,2,0,0,0,6,1,1,1,0,0,26,0,1
Jurriën Timber,12,nl NED,LB,23-138,70,40,34,6,2,0,0,1,4,0,0,0,0,36,0,0
Ben White,4,eng ENG,"LB,CB",27-025,20,34,29,5,1,0,0,2,4,0,0,0,0,27,0,0
Gabriel Magalhães,6,br BRA,CB,26-319,90,72,69,3,3,0,0,1,0,0,0,0,0,62,0,0
William Saliba,2,fr FRA,CB,23-223,90,67,66,1,1,0,1,0,0,0,0,0,0,63,0,1
Thomas Partey,5,gh GHA,RB,31-142,85,70,63,7,2,0,0,1,5,0,0,0,0,62,0,0
Jorginho,20,it ITA,CM,32-318,5,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
David Raya,22,es ESP,GK,29-048,90,32,29,3,2,0,0,0,0,0,0,0,0,24,0,0
