Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,27-306,90,38,0,2,18,18,6,38,0,0,,0,,16,63,25,2,0,1,6,2,33,10
Cody Gakpo,18,nl NED,LW,25-151,90,60,2,9,22,33,3,60,3,2,66.7,0,0.0,40,278,120,3,2,2,1,1,43,16
Mohamed Salah,11,eg EGY,RW,32-112,72,31,1,3,11,17,7,31,0,0,,0,,20,98,28,1,0,2,2,1,28,11
Luis Díaz,7,co COL,RW,27-266,18,12,1,1,4,7,3,12,0,0,,0,,11,88,54,3,1,2,0,1,11,2
Curtis Jones,17,eng ENG,"AM,DM",23-249,88,55,1,8,32,15,1,55,1,1,100.0,0,0.0,34,203,78,0,1,0,0,1,46,2
Wataru Endo,3,jp JPN,DM,31-239,2,8,0,0,3,5,0,8,0,0,,0,,4,29,6,0,0,0,1,0,4,0
Alexis Mac Allister,10,ar ARG,DM,25-286,45,26,0,0,15,11,1,26,0,0,,0,,12,54,39,1,2,0,0,0,20,4
Dominik Szoboszlai,8,hu HUN,AM,23-346,45,33,0,3,14,17,1,33,2,2,100.0,0,0.0,19,95,63,2,1,1,0,0,25,2
Ryan Gravenberch,38,nl NED,DM,22-142,90,88,1,12,61,15,1,88,1,1,100.0,0,0.0,53,254,117,1,0,1,3,1,74,1
Kostas Tsimikas,21,gr GRE,LB,28-146,78,94,2,19,50,25,0,94,1,1,100.0,0,0.0,48,253,170,4,3,0,1,0,62,2
Andrew Robertson,26,sct SCO,LB,30-208,12,13,0,6,3,4,0,13,0,0,,0,,6,66,45,2,1,0,0,0,8,0
Virgil van Dijk,4,nl NED,CB,33-089,90,117,14,54,63,1,1,117,1,1,100.0,0,0.0,67,376,221,0,0,0,0,0,82,0
Ibrahima Konaté,5,fr FRA,CB,25-133,90,68,6,32,35,1,0,68,0,0,,0,,40,237,126,0,0,0,0,0,52,0
Trent Alexander-Arnold,66,eng ENG,RB,25-364,90,84,1,18,36,30,2,84,0,0,,0,,41,182,69,1,1,1,2,1,57,4
Alisson,1,br BRA,GK,32-003,78,43,35,42,1,0,0,43,0,0,,0,,30,115,53,0,0,0,0,0,28,0
Vitezslav Jaros,56,cz CZE,GK,23-074,12,8,5,8,0,0,0,8,0,0,,0,,7,29,8,0,0,0,0,0,5,0
