Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-239,90,31,1,4,17,12,4,31,2,2,100.0,0,0.0,15,71,45,1,0,0,6,2,22,2
Eberechi Eze,10,eng ENG,AM,26-238,89,51,0,7,27,20,1,51,7,4,57.1,3,42.9,24,220,143,3,3,0,5,0,28,4
Ben Chilwell,25,eng ENG,LM,28-063,1,3,0,3,0,0,0,3,0,0,,0,,1,1,1,0,0,0,0,0,0,0
Ismaila Sarr,7,sn SEN,AM,26-363,74,28,2,7,14,8,0,28,3,1,33.3,1,33.3,13,108,65,1,1,0,1,2,17,5
Daichi Kamada,18,jp JPN,"AM,RM",28-201,16,15,0,4,7,5,0,15,0,0,,0,,7,19,4,0,0,0,1,0,10,0
Jefferson Lerma,8,co COL,CM,30-120,80,38,0,4,27,7,1,38,0,0,,0,,16,48,15,0,0,0,0,1,19,0
Adam Wharton,20,eng ENG,CM,20-265,10,14,0,4,9,1,0,14,0,0,,0,,5,11,2,0,0,0,0,0,8,1
Will Hughes,19,eng ENG,CM,29-311,89,62,4,15,31,16,2,62,1,0,0.0,0,0.0,25,122,81,1,2,0,0,1,30,0
Justin Devenny,55,nir NIR,CM,21-134,1,3,1,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Tyrick Mitchell,3,eng ENG,"WB,LB",25-174,90,38,2,12,18,9,1,38,0,0,,0,,17,88,50,2,2,0,1,1,21,3
Daniel Muñoz,12,co COL,"WB,RB",28-272,90,47,2,11,19,18,4,47,3,2,66.7,1,33.3,17,86,47,1,1,0,3,1,20,5
Marc Guéhi,6,eng ENG,CB,24-224,90,45,3,15,27,3,0,45,0,0,,0,,20,84,50,0,0,0,1,2,20,0
Maxence Lacroix,5,fr FRA,CB,24-322,90,52,17,40,10,2,2,52,0,0,,0,,26,146,96,0,0,0,0,0,31,0
Chris Richards,26,us USA,CB,24-331,90,49,5,28,22,0,0,49,0,0,,0,,27,89,38,0,0,0,1,0,29,0
Dean Henderson,1,eng ENG,GK,27-347,90,32,29,32,0,0,0,32,0,0,,0,,17,143,88,0,0,0,0,0,10,0
