Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jean-Philippe Mateta,14,fr FRA,FW,27-239,90,0,0,0,1,0,2,0,0,1,0,0,0,3,1,3,25.0
Eberechi Eze,10,eng ENG,AM,26-238,89,0,0,0,0,2,0,5,0,0,0,0,0,5,0,1,0.0
Ben Chilwell,25,eng ENG,LM,28-063,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Ismaila Sarr,7,sn SEN,AM,26-363,74,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1,0.0
Daichi Kamada,18,jp JPN,"AM,RM",28-201,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
Jefferson Lerma,8,co COL,CM,30-120,80,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,0.0
Adam Wharton,20,eng ENG,CM,20-265,10,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
Will Hughes,19,eng ENG,CM,29-311,89,1,0,0,3,2,0,3,2,1,0,0,0,3,0,1,0.0
Justin Devenny,55,nir NIR,CM,21-134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tyrick Mitchell,3,eng ENG,"WB,LB",25-174,90,0,0,0,0,0,0,2,1,2,0,0,0,4,1,1,50.0
Daniel Muñoz,12,co COL,"WB,RB",28-272,90,1,0,0,1,0,1,0,1,1,0,0,0,3,1,5,16.7
Marc Guéhi,6,eng ENG,CB,24-224,90,1,0,0,2,1,0,0,3,1,0,0,0,2,0,0,
Maxence Lacroix,5,fr FRA,CB,24-322,90,0,0,0,0,1,0,0,1,3,0,0,0,3,2,0,100.0
Chris Richards,26,us USA,CB,24-331,90,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,66.7
Dean Henderson,1,eng ENG,GK,27-347,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
