Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,28-211,90,0,0,0,1,3,0,1,0,0,1,0,0,2,1,0,100.0
Kevin Schade,7,de GER,LW,23-126,90,0,0,0,3,3,0,5,0,1,0,0,0,5,3,2,60.0
Bryan Mbeumo,19,cm CMR,RW,25-238,90,0,0,0,2,1,0,3,1,0,0,0,0,3,1,1,50.0
Yehor Yarmoliuk,18,ua UKR,"AM,DM",21-032,82,0,0,0,1,0,0,0,0,2,0,0,0,8,0,0,
Edmond-Paris Maghoma,32,eng ENG,DM,23-329,8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Vitaly Janelt,27,de GER,DM,26-327,58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Mikkel Damsgaard,24,dk DEN,AM,24-273,32,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0.0
Christian Nørgaard,6,dk DEN,DM,31-023,90,0,0,0,1,1,0,0,1,0,0,0,0,4,0,3,0.0
Keane Lewis-Potter,23,eng ENG,LB,24-039,90,1,0,0,2,0,0,4,1,1,0,0,0,9,1,1,50.0
Ethan Pinnock,5,jm JAM,CB,31-308,82,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,100.0
Kristoffer Ajer,20,no NOR,RB,26-350,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,33.3
Nathan Collins,22,ie IRL,CB,23-337,90,0,0,0,1,2,0,0,1,0,0,0,0,7,4,2,66.7
Sepp van den Berg,4,nl NED,"RB,CB",23-103,90,0,0,0,0,0,0,1,2,0,0,0,0,4,4,2,66.7
Mark Flekken,1,nl NED,GK,31-293,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
