Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-211,90,13,11,2,0,0,0,1,0,0,0,0,0,11,0,0
Kevin Schade,7,de GER,LW,23-126,90,37,29,8,0,0,1,5,8,0,0,0,0,22,0,1
Bryan Mbeumo,19,cm CMR,RW,25-238,90,34,32,2,1,0,0,3,0,1,1,0,0,24,0,1
Yehor Yarmoliuk,18,ua UKR,"AM,DM",21-032,82,32,32,0,0,0,0,0,0,0,0,0,0,28,0,0
Edmond-Paris Maghoma,32,eng ENG,DM,23-329,8,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0
Vitaly Janelt,27,de GER,DM,26-327,58,29,29,0,0,0,0,0,0,0,0,0,0,24,0,2
Mikkel Damsgaard,24,dk DEN,AM,24-273,32,16,13,3,1,1,0,2,0,1,1,0,0,12,0,0
Christian Nørgaard,6,dk DEN,DM,31-023,90,44,42,2,2,0,1,0,0,0,0,0,0,39,0,0
Keane Lewis-Potter,23,eng ENG,LB,24-039,90,54,49,5,0,0,0,4,2,3,2,0,0,33,0,3
Ethan Pinnock,5,jm JAM,CB,31-308,82,32,32,0,0,0,0,0,0,0,0,0,0,30,0,0
Kristoffer Ajer,20,no NOR,RB,26-350,8,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Nathan Collins,22,ie IRL,CB,23-337,90,54,54,0,0,0,0,0,0,0,0,0,0,39,0,0
Sepp van den Berg,4,nl NED,"RB,CB",23-103,90,42,38,4,1,0,0,1,3,0,0,0,0,32,0,2
Mark Flekken,1,nl NED,GK,31-293,90,54,34,20,8,0,0,0,0,0,0,0,0,33,0,0
