Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-211,90,22,1,3,10,9,6,22,2,0,0.0,0,0.0,14,73,33,3,0,2,2,1,19,3
Kevin Schade,7,de GER,LW,23-126,90,52,4,9,13,30,11,52,11,4,36.4,7,63.6,26,131,56,5,0,6,1,2,28,11
Bryan Mbeumo,19,cm CMR,RW,25-238,90,49,0,4,20,25,4,48,5,1,20.0,3,60.0,34,126,47,2,2,0,4,0,37,5
Yehor Yarmoliuk,18,ua UKR,"AM,DM",21-032,82,40,3,7,20,16,0,40,0,0,,0,,14,43,17,0,2,0,3,0,20,2
Edmond-Paris Maghoma,32,eng ENG,DM,23-329,8,16,0,5,10,1,0,16,1,1,100.0,0,0.0,9,45,24,0,0,0,0,0,10,0
Vitaly Janelt,27,de GER,DM,26-327,58,34,3,11,19,4,0,34,0,0,,0,,22,66,27,0,0,0,0,0,22,0
Mikkel Damsgaard,24,dk DEN,AM,24-273,32,22,0,1,13,8,3,22,2,1,50.0,1,50.0,12,39,9,0,0,0,3,1,15,2
Christian Nørgaard,6,dk DEN,DM,31-023,90,58,5,17,30,11,2,58,1,1,100.0,0,0.0,32,87,27,0,0,0,2,1,40,2
Keane Lewis-Potter,23,eng ENG,LB,24-039,90,66,4,22,31,14,0,66,4,1,25.0,3,75.0,28,171,48,0,2,0,3,1,34,1
Ethan Pinnock,5,jm JAM,CB,31-308,82,39,3,18,20,1,1,39,0,0,,0,,20,53,32,0,0,0,1,0,24,0
Kristoffer Ajer,20,no NOR,RB,26-350,8,4,0,3,1,0,0,4,0,0,,0,,2,2,0,0,0,0,0,0,2,0
Nathan Collins,22,ie IRL,CB,23-337,90,66,6,23,36,7,3,66,1,0,0.0,1,100.0,30,167,119,1,0,0,3,0,31,0
Sepp van den Berg,4,nl NED,"RB,CB",23-103,90,58,6,24,25,9,6,58,0,0,,0,,24,93,37,1,0,0,1,0,31,3
Mark Flekken,1,nl NED,GK,31-293,90,55,43,51,4,0,0,55,0,0,,0,,27,121,75,0,0,0,0,0,26,0
