Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-136,90,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0
Pedro Neto,7,pt POR,"LW,RW",24-239,90,26,25,1,0,0,0,2,1,0,0,0,0,21,0,0
Noni Madueke,11,eng ENG,RW,22-238,69,22,22,0,0,0,0,2,0,0,0,0,0,16,0,2
Mykhailo Mudryk,10,ua UKR,LW,23-303,21,6,5,1,0,0,0,1,0,1,0,0,0,5,0,0
Cole Palmer,20,eng ENG,AM,22-181,90,42,33,9,2,0,0,8,0,5,4,0,0,30,0,1
Roméo Lavia,45,be BEL,DM,20-302,69,38,38,0,0,0,0,0,0,0,0,0,0,31,0,1
Enzo Fernández,8,ar ARG,DM,23-291,21,15,14,1,1,0,0,0,0,0,0,0,0,10,0,1
Moisés Caicedo,25,ec ECU,DM,23-001,90,44,42,2,2,0,1,0,0,0,0,0,0,37,0,3
Reece James,24,eng ENG,"RB,LB",24-331,90,90,74,16,9,1,0,3,5,2,2,0,0,77,0,1
Levi Colwill,6,eng ENG,CB,21-251,90,68,63,5,5,0,0,0,0,0,0,0,0,60,0,1
Wesley Fofana,29,fr FRA,CB,23-322,90,58,56,2,2,0,0,0,0,0,0,0,0,49,0,0
Malo Gusto,27,fr FRA,RB,21-168,45,34,29,5,1,1,0,3,4,0,0,0,0,22,0,4
Marc Cucurella,3,es ESP,LB,26-104,45,20,17,3,0,0,0,0,3,0,0,0,0,17,0,0
Robert Sánchez,1,es ESP,GK,26-351,90,34,30,4,1,0,0,0,0,0,0,0,0,27,0,0
