Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,32-282,80,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1
Jota Silva,20,pt POR,RM,25-044,10,5,5,0,0,1,0,0,0,0,0,0,0,2,0,1
Elliot Anderson,8,eng ENG,LW,21-313,60,24,23,1,0,0,0,1,0,0,0,0,0,17,0,1
Anthony Elanga,21,se SWE,"RW,FW",22-140,30,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Nicolás Domínguez,16,ar ARG,RW,26-078,53,18,17,0,0,0,0,0,0,0,0,0,0,9,1,0
Callum Hudson-Odoi,14,eng ENG,"LW,LM,RW",23-312,37,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-231,80,23,23,0,0,0,0,0,0,0,0,0,0,19,0,1
Morato,4,br BRA,CB,23-076,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
James Ward-Prowse,18,eng ENG,"DM,CM",29-318,90,43,37,5,3,0,0,4,0,2,0,2,0,31,1,0
Ryan Yates,22,eng ENG,"DM,CM",26-298,90,21,18,2,2,0,0,0,0,0,0,0,0,18,1,0
Álex Moreno,19,es ESP,LB,31-098,79,32,22,9,0,1,0,1,9,0,0,0,0,17,1,0
Neco Williams,7,wls WAL,LB,23-154,11,3,1,2,0,0,0,0,2,0,0,0,0,2,0,0
Murillo,5,br BRA,CB,22-072,90,26,20,5,2,0,2,0,0,0,0,0,0,15,1,0
Nikola Milenković,31,rs SRB,CB,26-338,90,23,20,3,3,0,0,0,0,0,0,0,0,19,0,0
Ola Aina,34,ng NGA,RB,27-342,90,32,22,10,1,0,0,0,9,0,0,0,0,27,0,0
Matz Sels,26,be BEL,GK,32-201,90,30,19,11,2,0,0,0,0,0,0,0,0,9,0,0
