Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,32-282,80,13,0,0,5,8,1,13,1,0,0.0,1,100.0,13,52,10,1,0,0,2,0,13,2
Jota Silva,20,pt POR,RM,25-044,10,9,0,3,2,4,0,9,2,0,0.0,1,50.0,5,10,0,0,0,0,0,0,5,0
Elliot Anderson,8,eng ENG,LW,21-313,60,39,3,11,14,14,0,39,4,2,50.0,2,50.0,21,97,21,0,0,0,4,0,19,3
Anthony Elanga,21,se SWE,"RW,FW",22-140,30,11,0,3,4,5,2,11,1,0,0.0,0,0.0,8,84,69,2,1,0,0,0,8,2
Nicolás Domínguez,16,ar ARG,RW,26-078,53,25,3,5,13,7,0,25,0,0,,0,,10,33,26,1,0,0,0,0,10,2
Callum Hudson-Odoi,14,eng ENG,"LW,LM,RW",23-312,37,15,1,1,3,11,2,15,1,1,100.0,0,0.0,10,118,51,2,1,2,3,1,12,3
Morgan Gibbs-White,10,eng ENG,AM,24-231,80,35,1,2,18,16,0,35,0,0,,0,,18,73,29,2,1,0,5,4,25,6
Morato,4,br BRA,CB,23-076,10,6,3,5,1,0,0,6,0,0,,0,,1,1,0,0,0,0,0,0,1,0
James Ward-Prowse,18,eng ENG,"DM,CM",29-318,90,49,2,9,33,8,0,49,0,0,,0,,17,35,16,0,0,0,1,0,22,0
Ryan Yates,22,eng ENG,"DM,CM",26-298,90,32,5,8,14,10,0,32,1,0,0.0,1,100.0,14,77,11,0,1,0,1,0,20,0
Álex Moreno,19,es ESP,LB,31-098,79,43,1,16,23,8,0,43,0,0,,0,,20,182,113,2,1,0,3,0,13,2
Neco Williams,7,wls WAL,LB,23-154,11,8,4,5,3,0,0,8,1,0,0.0,0,0.0,1,17,16,0,0,0,0,0,1,0
Murillo,5,br BRA,CB,22-072,90,34,9,21,13,0,0,34,1,1,100.0,0,0.0,13,56,25,0,0,0,0,0,10,0
Nikola Milenković,31,rs SRB,CB,26-338,90,29,5,17,12,0,0,29,0,0,,0,,10,38,15,0,0,0,0,0,12,0
Ola Aina,34,ng NGA,RB,27-342,90,39,4,14,20,7,0,39,2,2,100.0,0,0.0,13,85,61,0,0,0,0,2,13,1
Matz Sels,26,be BEL,GK,32-201,90,34,29,34,0,0,0,34,0,0,,0,,22,150,46,0,0,0,0,0,11,0
