Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Chris Wood,11,nz NZL,FW,32-359,90,0,0,0,0,1,0,0,0,0,0,0,0,2,4,7,36.4
Callum Hudson-Odoi,14,eng ENG,LW,24-023,87,0,0,0,1,0,2,4,0,0,0,0,0,3,0,0,
Ramón Sosa,24,py PAR,LW,25-091,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Jota Silva,20,pt POR,RW,25-121,77,0,0,0,1,3,0,2,1,0,1,0,0,5,4,1,80.0
Anthony Elanga,21,se SWE,RW,22-217,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0
Morgan Gibbs-White,10,eng ENG,AM,24-308,77,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
Morato,4,br BRA,CB,23-153,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
Ryan Yates,22,eng ENG,"DM,CM",27-009,90,0,0,0,1,2,0,0,2,2,0,0,0,4,2,0,100.0
Elliot Anderson,8,eng ENG,DM,22-024,70,0,0,0,1,4,0,9,1,2,0,0,0,3,1,0,100.0
Nicolás Domínguez,16,ar ARG,"CM,DM",26-155,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Neco Williams,7,wls WAL,LB,23-231,77,0,0,0,0,1,0,5,0,1,0,0,0,1,1,0,100.0
Álex Moreno,19,es ESP,"LM,LB",31-175,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Murillo,5,br BRA,CB,22-149,90,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,50.0
Nikola Milenković,31,rs SRB,CB,27-049,90,0,0,0,0,0,0,0,1,2,0,0,0,2,1,2,33.3
Ola Aina,34,ng NGA,"RB,RM",28-053,90,0,0,0,0,3,0,0,2,3,0,0,0,5,0,1,0.0
Matz Sels,26,be BEL,GK,32-278,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
