Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,32-359,90,12,11,0,0,0,0,0,0,0,0,0,0,3,1,0
Callum Hudson-Odoi,14,eng ENG,LW,24-023,87,30,28,2,0,0,0,4,2,0,0,0,0,23,0,1
Ramón Sosa,24,py PAR,LW,25-091,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jota Silva,20,pt POR,RW,25-121,77,14,14,0,0,0,1,2,0,0,0,0,0,6,0,1
Anthony Elanga,21,se SWE,RW,22-217,13,3,2,1,0,0,0,0,0,1,0,0,0,3,0,0
Morgan Gibbs-White,10,eng ENG,AM,24-308,77,33,32,0,0,3,0,0,0,0,0,0,0,27,1,0
Morato,4,br BRA,CB,23-153,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Yates,22,eng ENG,"DM,CM",27-009,90,31,29,2,1,0,0,0,0,0,0,0,0,25,0,0
Elliot Anderson,8,eng ENG,DM,22-024,70,42,35,7,0,0,0,9,0,7,4,3,0,35,0,2
Nicolás Domínguez,16,ar ARG,"CM,DM",26-155,20,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0
Neco Williams,7,wls WAL,LB,23-231,77,34,28,6,4,0,0,5,2,0,0,0,0,26,0,0
Álex Moreno,19,es ESP,"LM,LB",31-175,13,10,3,6,0,0,0,0,6,0,0,0,0,5,1,0
Murillo,5,br BRA,CB,22-149,90,44,40,4,4,2,0,0,0,0,0,0,0,32,0,0
Nikola Milenković,31,rs SRB,CB,27-049,90,31,28,3,3,0,0,0,0,0,0,0,0,25,0,0
Ola Aina,34,ng NGA,"RB,RM",28-053,90,43,33,10,1,0,1,0,9,0,0,0,0,34,0,0
Matz Sels,26,be BEL,GK,32-278,90,15,13,2,2,0,0,0,0,0,0,0,0,6,0,0
