Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,"FW,LW",25-147,89,23,1,4,10,10,3,23,0,0,,0,,7,93,85,4,3,2,4,0,11,4
Emil Krafth,17,se SWE,CB,30-197,1,2,0,1,1,0,0,2,0,0,,0,,1,2,0,0,0,0,0,0,1,0
Anthony Gordon,10,eng ENG,LW,23-357,72,28,0,1,12,15,1,28,1,0,0.0,1,100.0,15,99,66,2,2,0,2,0,22,5
Callum Wilson,9,eng ENG,FW,32-354,18,3,0,0,2,1,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Jacob Murphy,23,eng ENG,"RW,AM",29-357,90,32,0,9,7,16,0,32,0,0,,0,,18,137,80,3,2,0,0,4,22,3
Joe Willock,28,eng ENG,LM,25-179,45,21,0,5,12,4,2,21,1,0,0.0,1,100.0,9,64,19,0,0,1,1,1,11,3
Lewis Miley,67,eng ENG,"RM,CM",18-290,45,20,1,3,11,6,1,20,1,0,0.0,0,0.0,13,74,23,0,0,0,0,0,14,2
Sandro Tonali,8,it ITA,CM,24-283,90,45,0,14,22,9,0,45,0,0,,0,,25,152,54,0,3,0,0,1,36,0
Bruno Guimarães,39,br BRA,"RM,LM",27-091,71,32,1,10,15,8,1,32,1,0,0.0,1,100.0,20,127,81,0,0,0,1,0,24,3
Sean Longstaff,36,eng ENG,"LM,AM",27-108,19,5,0,2,2,1,0,5,0,0,,0,,4,27,4,0,0,0,0,0,3,0
Lewis Hall,20,eng ENG,"LB,WB",20-160,90,59,1,19,28,13,0,59,0,0,,0,,20,94,64,0,0,0,0,1,35,1
Dan Burn,33,eng ENG,CB,32-282,90,56,14,33,21,2,0,56,0,0,,0,,31,108,25,0,0,0,0,0,41,0
Fabian Schär,5,ch SUI,CB,33-057,90,58,5,38,19,1,1,58,0,0,,0,,31,94,31,0,0,0,1,0,42,0
Kieran Trippier,2,eng ENG,RB,34-149,45,27,0,5,15,7,0,27,0,0,,0,,7,15,7,0,0,0,0,0,16,1
Valentino Livramento,21,eng ENG,"RB,WB",22-095,45,32,2,16,8,8,1,32,1,1,100.0,0,0.0,14,105,36,2,1,0,1,0,17,1
Martin Dúbravka,1,sk SVK,GK,36-031,90,39,29,38,2,0,0,39,0,0,,0,,26,166,87,0,0,0,0,0,19,0
