Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Dean Henderson,eng ENG,27-340,90,6,2,4,66.7,1.3,1,9,11.1,22,2,40.9,35.8,6,0.0,18.0,12,0,0.0,0,6.0
