Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-232,90,17,17,0,0,2,0,1,0,0,0,0,0,10,0,1
Justin Devenny,55,nir NIR,AM,21-127,45,20,17,3,2,0,0,3,0,1,0,1,0,14,0,0
Eberechi Eze,10,eng ENG,"AM,LW",26-231,45,24,17,7,3,0,0,4,0,3,1,1,0,19,0,0
Ismaila Sarr,7,sn SEN,"AM,RW",26-356,90,32,32,0,0,1,0,1,0,0,0,0,0,25,0,0
Jefferson Lerma,8,co COL,CM,30-113,45,39,36,2,0,0,0,0,2,0,0,0,0,30,1,0
Adam Wharton,20,eng ENG,"CM,DM",20-258,45,40,39,0,0,0,0,1,0,0,0,0,0,31,1,1
Will Hughes,19,eng ENG,CM,29-304,85,54,50,4,0,0,1,3,0,2,2,0,0,40,0,0
Daichi Kamada,18,jp JPN,DM,28-194,5,16,16,0,0,0,1,0,0,0,0,0,0,14,0,0
Tyrick Mitchell,3,eng ENG,WB,25-167,59,31,23,8,0,0,0,2,8,0,0,0,0,19,0,1
Ben Chilwell,25,eng ENG,"WB,LB",28-056,31,23,19,4,0,1,0,1,4,0,0,0,0,15,0,0
Daniel Muñoz,12,co COL,"WB,RB",28-265,90,57,48,8,0,0,1,2,8,0,0,0,0,44,1,1
Marc Guéhi,6,eng ENG,CB,24-217,90,80,78,2,2,1,0,1,0,0,0,0,0,63,0,1
Maxence Lacroix,5,fr FRA,CB,24-315,85,47,44,3,3,1,0,1,0,0,0,0,0,37,0,0
Eddie Nketiah,9,eng ENG,AM,25-261,5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1
Chris Richards,26,us USA,CB,24-324,90,55,54,1,0,1,0,0,1,0,0,0,0,43,0,0
Dean Henderson,1,eng ENG,GK,27-340,90,28,19,9,3,0,0,0,0,0,0,0,0,20,0,0
