Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Chris Wood,11,nz NZL,FW,32-261,75,1,0,0,1,1,0,1,1,0,0,0,0,2,2,1,66.7
Taiwo Awoniyi,9,ng NGA,FW,27-012,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Callum Hudson-Odoi,14,eng ENG,LW,23-291,89,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,
Willy Boly,30,ci CIV,CB,33-203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Anthony Elanga,21,se SWE,"RW,LM",22-119,90,0,0,0,0,1,1,9,1,1,0,0,0,5,1,0,100.0
Morgan Gibbs-White,10,eng ENG,AM,24-210,89,0,0,0,3,2,0,1,1,0,0,0,0,3,2,1,66.7
Jota Silva,20,pt POR,RM,25-023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Elliot Anderson,8,eng ENG,DM,21-292,74,0,0,0,3,2,0,3,1,3,0,0,0,7,0,1,0.0
Nicolás Domínguez,16,ar ARG,"DM,CM",26-057,16,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,
Ibrahim Sangaré,6,ci CIV,DM,26-266,65,1,0,0,2,1,0,0,0,2,0,0,0,6,1,0,100.0
Ryan Yates,22,eng ENG,"DM,CM",26-277,25,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,100.0
Ola Aina,34,ng NGA,LB,27-321,90,0,0,0,0,3,0,0,3,0,0,0,0,11,0,1,0.0
Murillo,5,br BRA,CB,22-051,90,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,
Nikola Milenković,31,rs SRB,CB,26-317,90,0,0,0,0,0,0,0,2,0,0,0,0,5,3,0,100.0
Neco Williams,7,wls WAL,RB,23-133,90,0,0,0,0,1,0,2,2,2,0,0,0,4,1,0,100.0
Matz Sels,26,be BEL,GK,32-180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
