Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,32-261,75,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-012,15,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
Callum Hudson-Odoi,14,eng ENG,LW,23-291,89,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0
Willy Boly,30,ci CIV,CB,33-203,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anthony Elanga,21,se SWE,"RW,LM",22-119,90,2,1,0,1,1,1,2,50.0,1,0,0,0,1,3,1,0
Morgan Gibbs-White,10,eng ENG,AM,24-210,89,3,0,0,3,0,0,0,,0,0,0,0,1,4,0,0
Jota Silva,20,pt POR,RM,25-023,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Elliot Anderson,8,eng ENG,DM,21-292,74,4,3,3,0,1,3,4,75.0,1,2,1,1,1,5,1,0
Nicolás Domínguez,16,ar ARG,"DM,CM",26-057,16,3,1,1,2,0,1,3,33.3,2,0,0,0,0,3,1,0
Ibrahim Sangaré,6,ci CIV,DM,26-266,65,3,2,2,1,0,1,2,50.0,1,1,0,1,0,3,1,0
Ryan Yates,22,eng ENG,"DM,CM",26-277,25,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0
Ola Aina,34,ng NGA,LB,27-321,90,0,0,0,0,0,0,0,,0,2,1,1,3,3,3,0
Murillo,5,br BRA,CB,22-051,90,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,2,0
Nikola Milenković,31,rs SRB,CB,26-317,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,6,0
Neco Williams,7,wls WAL,RB,23-133,90,2,2,2,0,0,1,2,50.0,1,2,1,1,2,4,4,0
Matz Sels,26,be BEL,GK,32-180,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
