Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rasmus Højlund,9,dk DEN,FW,21-280,74,11,10,1,0,0,0,0,0,0,0,0,0,11,0,0
Joshua Zirkzee,11,nl NED,FW,23-172,16,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Marcus Rashford,10,eng ENG,LW,27-010,56,33,32,1,0,0,0,4,1,0,0,0,0,24,0,3
Alejandro Garnacho,17,ar ARG,LW,20-132,34,9,9,0,0,0,1,0,0,0,0,0,0,6,0,0
Amad Diallo,16,ci CIV,RW,22-122,90,27,26,1,0,0,0,0,1,0,0,0,0,20,0,1
Bruno Fernandes,8,pt POR,AM,30-063,90,56,53,3,2,0,0,5,0,1,0,1,0,40,0,3
Manuel Ugarte Ribeiro,25,uy URU,DM,23-213,90,51,51,0,0,0,0,0,0,0,0,0,0,47,0,0
Casemiro,18,br BRA,DM,32-261,78,41,39,2,1,0,1,2,1,0,0,0,0,36,0,0
Christian Eriksen,14,dk DEN,DM,32-270,12,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
Noussair Mazraoui,3,ma MAR,"LB,RB",26-362,90,48,40,8,0,0,0,3,8,0,0,0,0,41,0,1
Lisandro Martínez,6,ar ARG,"CB,LB",26-297,90,84,81,3,0,1,0,0,3,0,0,0,0,73,0,2
Matthijs de Ligt,4,nl NED,CB,25-090,90,59,58,1,1,0,0,0,0,0,0,0,0,55,0,0
Diogo Dalot,20,pt POR,RB,25-237,56,35,29,5,0,0,0,1,5,0,0,0,0,29,1,0
Jonny Evans,35,nir NIR,"CB,RB",36-312,34,18,17,1,0,0,0,0,1,0,0,0,0,14,0,0
André Onana,24,cm CMR,GK,28-222,90,42,37,5,3,0,0,0,0,0,0,0,0,31,0,0
