Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Rasmus Højlund,9,dk DEN,FW,21-280,74,19,0,2,9,10,1,19,2,1,50.0,1,50.0,18,69,26,0,1,0,4,3,16,3
Joshua Zirkzee,11,nl NED,FW,23-172,16,9,0,1,4,4,0,9,0,0,,0,,6,24,17,0,0,0,0,0,8,0
Marcus Rashford,10,eng ENG,LW,27-010,56,39,0,1,15,24,2,39,5,2,40.0,2,40.0,36,186,73,1,5,0,2,1,32,10
Alejandro Garnacho,17,ar ARG,LW,20-132,34,19,0,3,5,12,2,19,2,0,0.0,2,100.0,11,98,35,1,1,1,2,2,12,7
Amad Diallo,16,ci CIV,RW,22-122,90,43,1,7,15,22,5,43,5,4,80.0,1,20.0,26,280,191,7,3,5,1,2,28,6
Bruno Fernandes,8,pt POR,AM,30-063,90,67,1,7,25,35,3,67,1,0,0.0,1,100.0,45,218,146,3,2,0,2,1,53,7
Manuel Ugarte Ribeiro,25,uy URU,DM,23-213,90,67,1,14,39,14,0,67,1,1,100.0,0,0.0,39,161,108,1,1,0,1,0,40,2
Casemiro,18,br BRA,DM,32-261,78,55,2,10,33,12,1,55,0,0,,0,,28,58,19,0,0,0,2,4,34,3
Christian Eriksen,14,dk DEN,DM,32-270,12,15,0,6,7,2,0,15,0,0,,0,,8,31,11,0,0,0,0,0,8,0
Noussair Mazraoui,3,ma MAR,"LB,RB",26-362,90,61,0,18,29,16,1,61,2,2,100.0,0,0.0,30,236,142,5,3,1,0,0,34,7
Lisandro Martínez,6,ar ARG,"CB,LB",26-297,90,95,4,33,52,10,0,95,0,0,,0,,62,274,170,0,1,0,0,0,65,0
Matthijs de Ligt,4,nl NED,CB,25-090,90,67,8,40,27,0,0,67,0,0,,0,,48,158,45,0,0,0,1,2,47,0
Diogo Dalot,20,pt POR,RB,25-237,56,40,1,18,17,5,1,40,0,0,,0,,27,67,33,0,0,0,1,0,27,2
Jonny Evans,35,nir NIR,"CB,RB",36-312,34,20,2,16,4,1,0,20,1,1,100.0,0,0.0,12,50,20,0,0,0,0,0,11,0
André Onana,24,cm CMR,GK,28-222,90,43,26,42,1,0,0,43,0,0,,0,,34,192,102,0,0,0,0,0,27,0
