Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Pedro Neto,7,pt POR,FW,25-007,90,24,20,4,0,0,0,6,0,4,4,0,0,17,0,1
Christopher Nkunku,18,fr FRA,LW,27-122,75,24,24,0,0,0,0,0,0,0,0,0,0,21,0,0
Kiernan Dewsbury-Hall,22,eng ENG,LW,26-191,15,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
Jadon Sancho,19,eng ENG,RW,24-356,75,33,33,0,0,0,0,0,0,0,0,0,0,29,0,1
Tyrique George,32,eng ENG,RW,19-040,15,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
Enzo Fernández,8,ar ARG,AM,24-058,90,31,29,2,0,0,0,1,0,0,0,0,0,22,0,3
Moisés Caicedo,25,ec ECU,DM,23-134,90,52,47,5,5,1,0,0,0,0,0,0,0,48,0,0
Reece James,24,eng ENG,DM,25-098,81,43,41,1,1,0,0,1,0,0,0,0,0,39,1,0
Roméo Lavia,45,be BEL,DM,21-069,9,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Marc Cucurella,3,es ESP,LB,26-237,90,57,46,11,1,0,1,3,10,0,0,0,0,46,0,3
Benoît Badiashile,5,fr FRA,CB,23-355,85,81,74,7,0,0,0,0,0,0,0,0,0,73,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-173,5,15,15,0,0,1,0,0,0,0,0,0,0,12,0,0
Levi Colwill,6,eng ENG,CB,22-018,90,77,75,2,2,0,0,0,0,0,0,0,0,68,0,0
Wesley Fofana,29,fr FRA,RB,24-089,85,38,35,3,0,0,0,0,3,0,0,0,0,35,0,0
Malo Gusto,27,fr FRA,RB,21-301,5,9,7,2,0,0,0,1,2,0,0,0,0,8,0,1
Robert Sánchez,1,es ESP,GK,27-118,90,36,31,5,3,0,1,0,0,0,0,0,0,24,0,0
