Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-193,83,12,11,1,0,0,0,0,0,0,0,0,0,8,0,0
Chiquinho,23,pt POR,LM,24-194,7,3,3,0,0,0,0,1,0,0,0,0,0,3,0,0
Rodrigo Gomes,19,pt POR,"LW,LM",21-041,74,20,18,2,0,1,0,4,1,1,0,1,0,11,0,0
Daniel Podence,10,pt POR,RM,28-301,16,4,3,1,1,0,0,1,0,0,0,0,0,2,0,1
Hwang Hee-chan,11,kr KOR,"RW,RM,FW,LM",28-204,90,23,22,1,0,0,0,1,1,0,0,0,0,18,0,1
Jean-Ricner Bellegarde,27,fr FRA,AM,26-051,56,17,15,2,0,0,0,1,0,0,0,0,0,14,0,1
Matheus Cunha,12,br BRA,FW,25-082,34,9,8,1,1,0,0,1,0,0,0,0,0,9,0,0
Mario Lemina,5,ga GAB,"DM,CM",30-351,90,40,38,1,1,0,0,1,0,0,0,0,0,32,1,0
João Gomes,8,br BRA,"DM,CM",23-187,83,40,38,2,1,0,1,2,1,0,0,0,0,33,0,1
Pablo Sarabia,21,es ESP,CM,32-098,7,7,6,1,0,0,0,1,0,1,1,0,0,5,0,0
Rayan Aït-Nouri,3,dz ALG,LB,23-072,83,45,36,9,3,0,0,0,6,0,0,0,0,42,0,0
Craig Dawson,15,eng ENG,CB,34-103,7,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Toti Gomes,24,pt POR,"CB,LB",25-214,90,58,54,4,3,0,0,0,1,0,0,0,0,52,0,2
Yerson Mosquera,14,co COL,CB,23-107,90,47,44,3,0,0,0,1,0,0,0,0,0,40,0,0
Matt Doherty,2,ie IRL,RB,32-214,90,38,31,7,2,0,0,0,5,0,0,0,0,29,0,0
José Sá,1,pt POR,GK,31-213,90,40,31,9,4,0,0,0,0,0,0,0,0,23,0,0
