Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jørgen Strand Larsen,9,no NOR,FW,24-193,83,19,1,2,8,9,4,19,0,0,,0,,9,38,20,1,0,1,3,1,12,1
Chiquinho,23,pt POR,LM,24-194,7,3,0,0,1,2,1,3,0,0,,0,,1,13,5,0,0,0,0,0,2,0
Rodrigo Gomes,19,pt POR,"LW,LM",21-041,74,24,1,2,4,18,4,24,1,1,100.0,0,0.0,15,145,123,4,1,3,1,1,18,10
Daniel Podence,10,pt POR,RM,28-301,16,6,0,0,4,2,0,6,0,0,,0,,2,6,3,0,0,0,0,0,3,1
Hwang Hee-chan,11,kr KOR,"RW,RM,FW,LM",28-204,90,31,0,4,12,16,2,31,3,1,33.3,2,66.7,25,111,27,2,0,1,3,2,27,3
Jean-Ricner Bellegarde,27,fr FRA,AM,26-051,56,25,0,4,14,9,0,25,3,0,0.0,2,66.7,18,100,41,0,1,0,0,1,18,3
Matheus Cunha,12,br BRA,FW,25-082,34,14,2,3,4,7,1,14,1,0,0.0,0,0.0,9,54,15,2,0,1,0,1,10,0
Mario Lemina,5,ga GAB,"DM,CM",30-351,90,51,9,22,27,2,0,51,0,0,,0,,26,142,71,0,1,0,1,0,30,0
João Gomes,8,br BRA,"DM,CM",23-187,83,42,2,7,27,9,0,42,2,2,100.0,0,0.0,27,186,113,2,1,0,1,0,25,0
Pablo Sarabia,21,es ESP,CM,32-098,7,10,0,1,5,4,1,10,3,2,66.7,1,33.3,8,31,14,0,0,0,0,0,8,0
Rayan Aït-Nouri,3,dz ALG,LB,23-072,83,55,3,11,29,15,0,55,2,0,0.0,2,100.0,34,153,38,0,3,0,3,1,36,1
Craig Dawson,15,eng ENG,CB,34-103,7,5,1,3,1,1,0,5,1,0,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0
Toti Gomes,24,pt POR,"CB,LB",25-214,90,60,4,38,20,3,1,60,0,0,,0,,43,209,83,1,1,0,1,3,45,1
Yerson Mosquera,14,co COL,CB,23-107,90,53,7,25,27,2,0,53,0,0,,0,,32,136,55,0,0,0,1,0,32,0
Matt Doherty,2,ie IRL,RB,32-214,90,53,7,16,25,13,2,53,1,1,100.0,0,0.0,27,97,21,0,0,0,2,0,27,4
José Sá,1,pt POR,GK,31-213,90,42,31,41,1,0,0,42,1,1,100.0,0,0.0,30,199,109,0,0,0,0,0,25,0
