Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jørgen Strand Larsen,9,no NOR,FW,24-193,83,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,50.0
Chiquinho,23,pt POR,LM,24-194,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
Rodrigo Gomes,19,pt POR,"LW,LM",21-041,74,0,0,0,0,1,0,4,0,0,0,0,0,2,2,1,66.7
Daniel Podence,10,pt POR,RM,28-301,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Hwang Hee-chan,11,kr KOR,"RW,RM,FW,LM",28-204,90,0,0,0,0,5,0,1,0,0,0,0,0,4,1,1,50.0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-051,56,0,0,0,2,3,0,1,0,1,0,0,0,2,0,3,0.0
Matheus Cunha,12,br BRA,FW,25-082,34,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0.0
Mario Lemina,5,ga GAB,"DM,CM",30-351,90,0,0,0,1,1,0,1,5,0,0,0,0,5,2,1,66.7
João Gomes,8,br BRA,"DM,CM",23-187,83,1,0,0,3,0,0,2,0,2,0,0,0,5,0,2,0.0
Pablo Sarabia,21,es ESP,CM,32-098,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Rayan Aït-Nouri,3,dz ALG,LB,23-072,83,0,0,0,2,2,0,0,1,3,0,0,0,5,0,0,
Craig Dawson,15,eng ENG,CB,34-103,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Toti Gomes,24,pt POR,"CB,LB",25-214,90,1,0,0,1,0,1,0,0,1,0,0,0,2,1,0,100.0
Yerson Mosquera,14,co COL,CB,23-107,90,0,0,0,2,2,0,1,0,2,0,0,0,3,3,2,60.0
Matt Doherty,2,ie IRL,RB,32-214,90,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,33.3
José Sá,1,pt POR,GK,31-213,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
